**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* Site uses SBE HydroCat-EP sondes for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Meteorological data use Vaisala WXT510 stations. 
* 
* 
* 
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* 
* 
* 
* Site coordinates: Lat 47.37611, Long -122.45722 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Air_Pressure_inHg	Qual_Air_Pressure	Rain_Fall_in	Qual_Rain_Fall	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	
7/1/2022 9:30:00 PM	8.546	111	11.683	111	28.491	111	68.7	6.23	111	3.07	111	1.87	111	7.86	111	1021.63412	111	62.6	111	1.07	111	30.01	111	0.000	111	70.8	111	45	111	1.4	111	13.8	13.1	HCEP-Chantel	
7/1/2022 9:45:00 PM	8.464	111	11.755	111	28.475	111	68.0	6.16	111	4.37	111	2.15	111	7.85	111	1021.60847	111	62.6	111	1.07	111	30.01	111	0.000	111	70.3	111	45	111	1.6	111	13.8	13.0	HCEP-Chantel	
7/1/2022 10:00:00 PM	8.374	111	11.751	111	28.472	111	67.1	6.08	111	3.74	111	2.14	111	7.85	111	1021.60637	111	62.0	111	1.07	111	30.01	111	0.000	111	72.0	111	69	111	6.0	111	13.8	13.1	HCEP-Chantel	
7/1/2022 10:15:00 PM	8.309	111	11.799	111	28.458	111	66.4	6.01	111	4.03	111	2.05	111	7.85	111	1021.58733	111	60.8	111	1.06	111	30.01	111	0.000	111	73.9	111	69	111	2.9	111	13.8	13.0	HCEP-Chantel	
7/1/2022 10:30:00 PM	8.230	111	11.892	111	28.430	111	66.6	6.01	111	3.63	111	1.78	111	7.86	111	1021.54808	111	59.9	111	1.06	111	30.01	111	0.000	111	78.0	111	339	111	10.1	111	13.8	12.9	HCEP-Chantel	
7/1/2022 10:45:00 PM	8.114	111	11.941	111	28.114	111	67.6	6.12	111	4.87	111	1.38	111	7.85	111	1021.29444	111	59.3	111	1.06	111	30.01	111	0.000	111	79.4	111	14	111	12.4	111	13.8	12.9	HCEP-Chantel	
7/1/2022 11:00:00 PM	8.014	111	11.714	111	28.470	111	65.1	5.90	111	3.45	111	3.43	111	7.84	111	1021.60968	111	59.1	111	1.06	111	30.01	111	0.000	111	79.5	111	52	111	8.0	111	13.8	12.9	HCEP-Chantel	
7/1/2022 11:15:00 PM	7.928	111	11.649	111	28.494	111	66.0	5.99	111	2.94	111	2.01	111	7.86	111	1021.63919	111	58.4	111	1.06	111	30.01	111	0.000	111	81.0	111	287	111	9.1	111	13.8	12.9	HCEP-Chantel	
7/1/2022 11:30:00 PM	7.846	111	11.662	111	28.498	111	68.2	6.19	111	2.98	111	2.16	111	7.86	111	1021.64019	111	58.2	111	1.06	111	30.01	111	0.000	111	81.6	111	284	111	9.4	111	13.8	12.9	HCEP-Chantel	
7/1/2022 11:45:00 PM	7.753	111	11.816	111	28.456	111	67.3	6.09	111	3.93	111	1.68	111	7.85	111	1021.57999	111	58.1	111	1.06	111	30.01	111	0.000	111	83.1	111	1	111	12.2	111	13.8	12.9	HCEP-Chantel	
