**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
2/15/2023 5:45:00 PM	0.574	210	8.341	210	29.675	210	84.8	8.22	210	0.80	210	0.29	210	7.82	210	0.436	210			1023.04914	210	43.7	210	1.24	210	59.2	210	99.69	210	1.51	210		999	7.604	300		999	8.427	210	8.850	330	13.8	12.6		-0.936994	-0.889802		
2/15/2023 6:00:00 PM	0.570	210	8.303	210	29.643	210	85.2	8.26	210	0.75	210	0.29	210	7.83	210	0.419	210			1023.02983	210	43.1	210	0.18	330	63.5	210	110.96	210	1.51	210		999	7.617	300		999	8.393	210	8.862	330	13.8	12.7		-0.936257	-0.889098		
2/15/2023 6:15:00 PM	0.564	210	8.280	210	29.658	210	85.2	8.27	210	0.79	210	0.29	210	7.83	210	0.437	210			1023.04470	210	42.9	210	0.17	330	64.4	210	101.34	210	1.67	210		999	7.618	300		999	8.399	210	8.863	330	13.8	12.6		-0.936238	-0.889061		
2/15/2023 6:30:00 PM	0.571	210	8.294	210	29.655	210	85.1	8.26	210	0.76	210	0.29	210	7.83	210	0.418	210			1023.04016	210	42.4	210	0.17	330	60.8	210	96.30	210	1.43	210		999	7.615	300		999	8.385	210	8.860	330	13.8	12.6		-0.936411	-0.889240		
2/15/2023 6:45:00 PM	0.574	210	8.317	210	29.654	210	85.0	8.24	210	0.77	210	0.29	210	7.83	210	0.428	210			1023.03640	210	42.6	210	0.17	330	64.2	210	101.75	210	1.51	210		999	7.591	300		999	8.381	210	8.837	330	13.8	12.6		-0.937743	-0.890544		
2/15/2023 7:00:00 PM	0.570	210	8.283	210	29.654	210	85.1	8.25	210	0.73	210	0.30	210	7.83	210	0.425	210			1023.04137	210	42.2	210	0.17	330	62.0	210	102.86	210	2.03	210		999	7.585	300		999	8.380	210	8.831	330	13.8	12.6		-0.938071	-0.890881		
2/15/2023 7:15:00 PM	0.560	210	8.236	210	29.652	210	85.2	8.27	210	0.83	210	0.29	210	7.83	210	0.428	210			1023.04655	210	42.8	210	0.17	330	64.9	210	109.59	210	1.62	210		999	7.585	300		999	8.360	210	8.831	330	13.8	12.6		-0.938064	-0.890892		
2/15/2023 7:30:00 PM	0.563	210	8.243	210	29.650	210	85.2	8.28	210	0.80	210	0.28	210	7.83	210	0.419	210			1023.04372	210	42.4	210	0.17	330	63.6	210	132.64	210	0.83	210		999	7.584	300		999	8.361	210	8.830	330	13.8	12.6		-0.938098	-0.890927		
2/15/2023 7:45:00 PM	0.574	210	8.258	210	29.650	210	85.1	8.26	210	0.86	210	0.28	210	7.83	210	0.418	210			1023.04143	210	42.2	210	0.17	330	64.5	210	129.45	210	0.73	210		999	7.575	300		999	8.353	210	8.821	330	13.8	12.6		-0.938626	-0.891456		
2/15/2023 8:00:00 PM	0.574	210	8.324	210	29.674	210	84.4	8.18	210	0.73	210	0.30	210	7.82	210	0.426	210			1023.05109	210	42.2	210	0.17	330	64.9	210	113.32	210	1.19	210		999	7.563	300		999	8.377	210	8.809	330	13.8	12.6		-0.939263	-0.892107		
2/15/2023 8:15:00 PM	0.565	210	8.390	210	29.705	210	82.3	7.96	210	0.58	210	0.34	210	7.81	210	0.430	210			1023.06604	210	42.0	210	0.17	330	64.6	210	118.21	210	1.06	210		999	7.582	300		999	8.406	210	8.829	330	13.8	12.6		-0.938241	-0.891028		
2/15/2023 8:30:00 PM	0.566	210	8.407	210	29.712	210	81.5	7.88	210	0.53	210	0.36	210	7.80	210	0.423	210			1023.06865	210	42.8	210	0.17	330	61.4	210	154.69	210	1.88	210		999	7.580	300		999	8.456	210	8.827	330	13.8	12.5		-0.938304	-0.891084		
2/15/2023 8:45:00 PM	0.562	210	8.395	210	29.709	210	81.3	7.87	210	0.58	210	0.33	210	7.80	210	0.426	210			1023.06852	210	42.9	210	0.17	330	56.5	210	159.18	210	1.42	210		999	7.577	300		999	8.461	210	8.824	330	13.8	12.6		-0.938489	-0.891242		
2/15/2023 9:00:00 PM	0.578	210	8.392	210	29.708	210	81.2	7.85	210	0.55	210	0.33	210	7.80	210	0.429	210			1023.06792	210	43.5	210	0.17	330	54.3	210	138.63	210	2.48	210		999	7.572	300		999	8.464	210	8.818	330	13.8	12.6		-0.938783	-0.891561		
2/15/2023 9:15:00 PM	0.568	210	8.411	210	29.711	210	81.1	7.84	210	0.56	210	0.34	210	7.80	210	0.416	210			1023.06745	210	42.8	210	0.17	330	60.7	210	148.07	210	2.08	210		999	7.584	300		999	8.464	210	8.830	330	13.8	12.6		-0.938115	-0.890881		
2/15/2023 9:30:00 PM	0.561	210	8.410	210	29.711	210	81.1	7.84	210	0.54	210	0.34	210	7.80	210	0.428	210			1023.06766	210	42.6	210	0.17	330	56.6	210	133.12	210	2.38	210		999	7.562	300		999	8.463	210	8.809	330	13.8	12.6		-0.939301	-0.892079		
2/15/2023 9:45:00 PM	0.559	210	8.389	210	29.712	210	81.5	7.88	210	0.62	210	0.32	210	7.80	210	0.423	210			1023.07126	210	42.6	210	0.17	330	59.0	210	140.27	210	1.99	210		999	7.552	300		999	8.467	210	8.799	330	13.8	12.6		-0.939861	-0.892629		
2/15/2023 10:00:00 PM	0.554	210	8.390	210	29.710	210	81.5	7.89	210	0.55	210	0.33	210	7.80	210	0.422	210			1023.06956	210	42.6	210	0.17	330	61.5	210	129.23	210	2.28	210		999	7.536	300		999	8.462	210	8.782	330	13.8	12.5		-0.940793	-0.893570		
2/15/2023 10:15:00 PM	0.555	210	8.381	210	29.709	210	82.5	7.99	210	0.66	210	0.30	210	7.81	210	0.434	210			1023.06997	210	42.2	210	0.17	330	61.7	210	121.35	210	2.64	210		999	7.551	300		999	8.459	210	8.797	330	13.8	12.6		-0.939961	-0.892751		
2/15/2023 10:30:00 PM	0.563	210	8.385	210	29.708	210	82.8	8.02	210	0.58	210	0.32	210	7.81	210	0.436	210			1023.06894	210	42.0	210	0.17	330	63.2	210	134.82	210	3.35	210		999	7.575	300		999	8.456	210	8.821	330	13.8	12.5		-0.938587	-0.891405		
2/15/2023 10:45:00 PM	0.558	210	8.376	210	29.706	210	82.5	7.98	210	0.64	210	0.32	210	7.81	210	0.427	210			1023.06839	210	41.9	210	0.17	330	64.0	210	114.30	210	2.28	210		999	7.585	300		999	8.453	210	8.832	330	13.8	12.5		-0.938030	-0.890815		
2/15/2023 11:00:00 PM	0.552	210	8.342	210	29.693	210	83.9	8.13	210	0.69	210	0.31	210	7.82	210	0.420	210			1023.06348	210	41.5	210	0.17	330	65.8	210	124.60	210	2.75	210		999	7.591	300		999	8.434	210	8.837	330	13.8	12.6		-0.937688	-0.890500		
2/15/2023 11:15:00 PM	0.566	210	8.344	210	29.695	210	84.1	8.14	210	0.71	210	0.30	210	7.82	210	0.424	210			1023.06451	210	41.3	210	0.17	330	63.6	210	128.86	210	1.96	210		999	7.590	300		999	8.426	210	8.836	330	13.8	12.6		-0.937769	-0.890561		
2/15/2023 11:30:00 PM	0.562	210	8.334	210	29.689	210	83.8	8.12	210	0.68	210	0.30	210	7.82	210	0.419	210			1023.06111	210	41.3	210	0.17	330	65.3	210	134.77	210	1.67	210		999	7.580	300		999	8.423	210	8.827	330	13.8	12.6		-0.938310	-0.891082		
2/15/2023 11:45:00 PM	0.549	210	8.376	210	29.703	210	82.9	8.03	210	0.62	210	0.39	210	7.81	210	0.433	210			1023.06628	210	41.3	210	0.17	330	64.4	210	121.17	210	0.90	210		999	7.569	300		999	8.429	210	8.815	330	13.8	12.5		-0.938934	-0.891750		
2/16/2023 12:00:00 AM	0.550	210	8.348	210	29.702	210	82.4	7.98	210	0.61	210	0.31	210	7.81	210	0.411	210			1023.06981	210	41.1	210	0.17	330	66.4	210	125.05	210	2.11	210		999	7.579	300		999	8.439	210	8.825	330	13.8	12.5		-0.938406	-0.891189		
2/16/2023 12:15:00 AM	0.549	210	8.362	210	29.713	210	81.6	7.90	210	0.58	210	0.32	210	7.80	210	0.420	210			1023.07570	210	41.0	210	0.17	330	67.2	210	130.88	210	2.36	210		999	7.559	300		999	8.449	210	8.806	330	13.8	12.5		-0.939477	-0.892235		
2/16/2023 12:30:00 AM	0.555	210	8.386	210	29.715	210	81.3	7.87	210	0.55	210	0.33	210	7.80	210	0.429	210			1023.07417	210	40.8	210	0.17	330	67.7	210	143.02	210	2.03	210		999	7.554	300		999	8.450	210	8.800	330	13.8	12.5		-0.939795	-0.892576		
2/16/2023 12:45:00 AM	0.539	210	8.388	210	29.713	210	81.4	7.88	210	0.59	210	0.33	210	7.80	210	0.425	210			1023.07297	210	40.6	210	0.17	330	67.0	210	131.33	210	2.83	210		999	7.551	300		999	8.449	210	8.797	330	13.8	12.5		-0.939944	-0.892781		
2/16/2023 1:00:00 AM	0.541	210	8.373	210	29.711	210	81.3	7.87	210	0.55	210	0.33	210	7.80	210	0.439	210			1023.07271	210	40.4	210	0.17	330	67.3	210	135.48	210	2.18	210		999	7.559	300		999	8.453	210	8.805	330	13.8	12.5		-0.939473	-0.892307		
2/16/2023 1:15:00 AM	0.540	210	8.374	210	29.713	210	81.5	7.89	210	0.61	210	0.33	210	7.80	210	0.427	210			1023.07464	210	40.2	210	0.17	330	67.7	210	131.19	210	1.91	210		999	7.568	300		999	8.455	210	8.814	330	13.8	12.5		-0.939003	-0.891813		
2/16/2023 1:30:00 AM	0.532	210	8.372	210	29.715	210	81.5	7.89	210	0.57	210	0.33	210	7.80	210	0.441	210			1023.07633	210	40.2	210	0.17	330	68.3	210	129.46	210	1.29	210		999	7.567	300		999	8.458	210	8.813	330	13.8	12.5		-0.939039	-0.891846		
2/16/2023 1:45:00 AM	0.536	210	8.378	210	29.715	210	81.6	7.90	210	0.61	210	0.31	210	7.80	210	0.428	210			1023.07566	210	40.2	210	0.17	330	68.4	210	143.34	210	1.50	210		999	7.567	300		999	8.456	210	8.814	330	13.8	12.5		-0.939021	-0.891839		
2/16/2023 2:00:00 AM	0.539	210	8.385	210	29.716	210	81.4	7.88	210	0.59	210	0.32	210	7.80	210	0.434	210			1023.07538	210	40.2	210	0.17	330	69.4	210	91.39	210	1.26	210		999	7.557	300		999	8.456	210	8.803	330	13.8	12.5		-0.939597	-0.892416		
2/16/2023 2:15:00 AM	0.537	210	8.370	210	29.717	210	81.6	7.90	210	0.62	210	0.34	210	7.80	210	0.432	210			1023.07789	210	40.1	210	0.17	330	71.2	210	73.94	210	1.32	210		999	7.556	300		999	8.450	210	8.802	330	13.8	12.5		-0.939659	-0.892490		
2/16/2023 2:30:00 AM	0.524	210	8.370	210	29.717	210	81.7	7.91	210	0.58	210	0.32	210	7.80	210	0.425	210			1023.07786	210	39.9	210	0.17	330	70.3	210	113.20	210	1.25	210		999	7.569	300		999	8.444	210	8.815	330	13.8	12.6		-0.938951	-0.891793		
2/16/2023 2:45:00 AM	0.531	210	8.374	210	29.717	210	81.6	7.90	210	0.62	210	0.34	210	7.80	210	0.429	210			1023.07747	210	40.2	210	0.17	330	68.9	210	134.91	210	1.59	210		999	7.556	300		999	8.446	210	8.802	330	13.8	12.5		-0.939647	-0.892486		
2/16/2023 3:00:00 AM	0.527	210	8.367	210	29.714	210	81.8	7.92	210	0.59	210	0.32	210	7.80	210	0.436	210			1023.07658	210	40.2	210	0.17	330	68.9	210	122.52	210	0.97	210		999	7.549	300		999	8.447	210	8.795	330	13.8	12.5		-0.940042	-0.892886		
2/16/2023 3:15:00 AM	0.525	210	8.375	210	29.714	210	81.7	7.91	210	0.64	210	0.32	210	7.80	210	0.425	210			1023.07554	210	40.2	210	0.17	330	68.5	210	155.04	210	1.13	210		999	7.539	300		999	8.450	210	8.784	330	13.8	12.5		-0.940635	-0.893474		
2/16/2023 3:30:00 AM	0.525	210	8.378	210	29.711	210	81.6	7.90	210	0.61	210	0.34	210	7.80	210	0.432	210			1023.07261	210	40.4	210	0.17	330	69.1	210	151.43	210	1.54	210		999	7.523	300		999	8.447	210	8.769	330	13.8	12.5		-0.941492	-0.894306		
2/16/2023 3:45:00 AM	0.525	210	8.365	210	29.713	210	81.6	7.90	210	0.63	210	0.31	210	7.80	210	0.430	210			1023.07577	210	40.4	210	0.17	330	69.1	210	143.71	210	1.59	210		999	7.511	300		999	8.450	210	8.757	330	13.8	12.5		-0.942172	-0.894979		
2/16/2023 4:00:00 AM	0.518	210	8.382	210	29.713	210	81.6	7.90	210	0.62	210	0.33	210	7.80	210	0.441	210			1023.07337	210	40.4	210	0.17	330	70.1	210	116.91	210	1.03	210		999	7.499	300		999	8.450	210	8.746	330	13.8	12.5		-0.942826	-0.895624		
2/16/2023 4:15:00 AM	0.526	210	8.371	210	29.718	210	81.7	7.90	210	0.64	210	0.34	210	7.80	210	0.426	210			1023.07893	210	40.8	210	0.17	330	71.5	210	134.66	210	1.17	210		999	7.487	300		999	8.449	210	8.734	330	13.8	12.5		-0.943501	-0.896270		
2/16/2023 4:30:00 AM	0.516	210	8.373	210	29.714	210	81.6	7.90	210	0.60	210	0.42	210	7.80	210	0.429	210			1023.07557	210	40.6	210	0.17	330	71.9	210	145.91	210	1.54	210		999	7.519	300		999	8.450	210	8.764	330	13.8	12.5		-0.941749	-0.894578		
2/16/2023 4:45:00 AM	0.520	210	8.366	210	29.715	210	81.6	7.90	210	0.64	210	0.33	210	7.80	210	0.428	210			1023.07739	210	40.6	210	0.17	330	73.1	210	144.90	210	1.21	210		999	7.538	300		999	8.447	210	8.784	330	13.8	12.5		-0.940678	-0.893496		
2/16/2023 5:00:00 AM	0.521	210	8.371	210	29.715	210	81.7	7.91	210	0.61	210	0.30	210	7.80	210	0.415	210			1023.07667	210	40.6	210	0.17	330	72.3	210	141.46	210	1.57	210		999	7.552	300		999	8.444	210	8.799	330	13.8	12.5		-0.939863	-0.892670		
2/16/2023 5:15:00 AM	0.524	210	8.352	210	29.715	210	81.8	7.92	210	0.66	210	0.29	210	7.80	210	0.420	210			1023.07929	210	40.6	210	0.17	330	68.4	210	141.17	210	1.97	210		999	7.548	300		999	8.444	210	8.795	330	13.8	12.5		-0.940088	-0.892885		
2/16/2023 5:30:00 AM	0.503	210	8.363	210	29.715	210	81.8	7.92	210	0.53	210	0.31	210	7.80	210	0.425	210			1023.07731	210	40.1	210	0.17	330	69.2	210	96.64	210	0.80	210		999	7.564	300		999	8.441	210	8.809	330	13.8	12.5		-0.939242	-0.892094		
2/16/2023 5:45:00 AM	0.514	210	8.357	210	29.715	210	81.7	7.91	210	0.60	210	0.33	210	7.80	210	0.431	210			1023.07827	210	39.9	210	0.17	330	68.8	210	88.71	210	0.81	210		999	7.593	300		999	8.444	210	8.838	330	13.8	12.5		-0.937580	-0.890447		
2/16/2023 6:00:00 AM	0.514	210	8.340	210	29.714	210	81.8	7.92	210	0.57	210	0.33	210	7.80	210	0.429	210			1023.07992	210	40.1	210	0.17	330	69.7	210	150.06	210	1.75	210		999	7.588	300		999	8.441	210	8.834	330	13.8	12.5		-0.937875	-0.890724		
2/16/2023 6:15:00 AM	0.523	210	8.364	210	29.708	210	81.8	7.92	210	0.58	210	0.32	210	7.80	210	0.428	210			1023.07211	210	40.4	210	0.17	330	72.2	210	146.12	210	2.42	210		999	7.590	300		999	8.433	210	8.835	330	13.8	12.5		-0.937796	-0.890627		
2/16/2023 6:30:00 AM	0.529	210	8.330	210	29.712	210	82.1	7.96	210	0.57	210	0.34	210	7.81	210	0.433	210			1023.08023	210	40.2	210	0.17	330	73.3	210	132.63	210	2.60	210		999	7.609	300		999	8.403	210	8.855	330	13.8	12.6		-0.936715	-0.889586		
2/16/2023 6:45:00 AM	0.523	210	8.311	210	29.702	210	82.6	8.00	210	0.65	210	0.32	210	7.81	210	0.421	210			1023.07447	210	40.2	210	0.18	330	74.7	210	137.37	210	2.19	210		999	7.614	300		999	8.421	210	8.860	330	13.8	12.6		-0.936440	-0.889238		
2/16/2023 7:00:00 AM	0.522	210	8.373	210	29.735	210	82.1	7.94	210	0.56	210	0.35	210	7.81	210	0.425	210			1023.09179	210	40.2	210	1.26	210	74.6	210	150.20	210	1.83	210		999	7.618	300		999	8.403	210	8.865	330	13.8	12.5		-0.936201	-0.889030		
2/16/2023 7:15:00 AM	0.515	210	8.316	210	29.708	210	82.2	7.97	210	0.63	210	0.32	210	7.81	210	0.430	210			1023.07916	210	40.2	210	7.31	210	74.5	210	148.02	210	2.44	210		999	7.613	300		999	8.406	210	8.860	330	13.8	12.5		-0.936488	-0.889297		
2/16/2023 7:30:00 AM	0.506	210	8.328	210	29.712	210	82.3	7.98	210	0.59	210	0.33	210	7.81	210	0.435	210			1023.07988	210	40.2	210	18.02	210	74.5	210	143.40	210	1.88	210		999	7.612	300		999	8.406	210	8.859	330	13.8	12.5		-0.936527	-0.889356		
2/16/2023 7:45:00 AM	0.515	210	8.341	210	29.720	210	82.3	7.97	210	0.64	210	0.32	210	7.81	210	0.425	210			1023.08446	210	40.2	210	37.92	210	75.4	210	152.08	210	2.19	210		999	7.608	300		999	8.410	210	8.855	330	13.8	12.5		-0.936778	-0.889580		
2/16/2023 8:00:00 AM	0.522	210	8.334	210	29.715	210	82.2	7.97	210	0.58	210	0.32	210	7.81	210	0.431	210			1023.08162	210	40.2	210	47.83	210	75.7	210	148.93	210	3.06	210		999	7.603	300		999	8.409	210	8.850	330	13.8	12.5		-0.937030	-0.889856		
2/16/2023 8:15:00 AM	0.534	210	8.334	210	29.716	210	82.2	7.96	210	0.60	210	0.32	210	7.81	210	0.419	210			1023.08278	210	40.2	210	121.21	210	76.3	210	154.57	210	3.52	210		999	7.588	300		999	8.409	210	8.835	330	13.8	12.5		-0.937876	-0.890693		
2/16/2023 8:30:00 AM	0.524	210	8.332	210	29.721	210	82.1	7.95	210	0.55	210	0.32	210	7.81	210	0.421	210			1023.08703	210	40.4	210	140.39	210	77.7	210	151.26	210	3.54	210		999	7.591	300		999	8.412	210	8.836	330	13.8	12.6		-0.937731	-0.890600		
2/16/2023 8:45:00 AM	0.530	210	8.348	210	29.726	210	82.0	7.94	210	0.57	210	0.33	210	7.81	210	0.419	210			1023.08829	210	40.6	210	143.26	210	79.2	210	174.67	210	5.02	210		999	7.584	300		999	8.415	210	8.830	330	13.8	12.6		-0.938135	-0.890954		
2/16/2023 9:00:00 AM	0.535	210	8.360	210	29.731	210	81.9	7.92	210	0.55	210	0.35	210	7.81	210	0.417	210			1023.09064	210	40.6	210	156.50	210	77.9	210	145.36	210	3.32	210		999	7.587	300		999	8.425	210	8.833	330	13.8	12.6		-0.937915	-0.890791		
2/16/2023 9:15:00 AM	0.528	210	8.358	210	29.731	210	81.9	7.93	210	0.54	210	0.32	210	7.81	210	0.428	210			1023.09052	210	40.8	210	258.34	210	78.6	210	132.83	210	3.29	210		999	7.585	300		999	8.426	210	8.832	330	13.8	12.6		-0.938049	-0.890863		
2/16/2023 9:30:00 AM	0.525	210	8.355	210	29.727	210	82.0	7.94	210	0.46	210	0.32	210	7.81	210	0.426	210			1023.08800	210	40.8	210	372.71	210	77.0	210	146.95	210	3.71	210		999	7.598	300		999	8.417	210	8.844	330	13.8	12.7		-0.937310	-0.890180		
2/16/2023 9:45:00 AM	0.531	210	8.357	210	29.719	210	82.2	7.96	210	0.48	210	0.32	210	7.81	210	0.436	210			1023.08167	210	41.0	210	355.09	210	76.3	210	159.50	210	3.36	210		999	7.590	300		999	8.429	210	8.837	330	13.8	12.8		-0.937743	-0.890580		
2/16/2023 10:00:00 AM	0.521	210	8.360	210	29.720	210	82.3	7.97	210	0.45	210	0.31	210	7.81	210	0.416	210			1023.08208	210	40.8	210	332.30	210	75.7	210	166.30	210	4.33	210		999	7.588	300		999	8.429	210	8.833	330	13.8	12.8		-0.937906	-0.890784		
2/16/2023 10:15:00 AM	0.530	210	8.361	210	29.720	210	82.3	7.96	210	0.50	210	0.32	210	7.81	210	0.428	210			1023.08162	210	41.1	210	295.06	210	75.5	210	156.91	210	4.27	210		999	7.585	300		999	8.436	210	8.831	330	13.8	12.7		-0.938024	-0.890893		
2/16/2023 10:30:00 AM	0.537	210	8.370	210	29.717	210	82.3	7.97	210	0.47	210	0.32	210	7.81	210	0.420	210			1023.07830	210	41.3	210	309.77	210	73.2	210	168.54	210	5.20	210		999	7.596	300		999	8.438	210	8.841	330	13.8	12.7		-0.937429	-0.890333		
2/16/2023 10:45:00 AM	0.513	210	8.367	210	29.717	210	82.4	7.97	210	0.47	210	0.32	210	7.81	210	0.426	210			1023.07852	210	41.5	210	419.00	210	70.5	210	170.89	210	5.22	210		999	7.601	300		999	8.441	210	8.846	330	13.8	12.8		-0.937146	-0.890058		
2/16/2023 11:00:00 AM	0.524	210	8.372	210	29.717	210	82.4	7.98	210	0.46	210	0.33	210	7.81	210	0.434	210			1023.07761	210	41.7	210	395.26	210	72.5	210	173.09	210	4.79	210		999	7.602	300		999	8.443	210	8.847	330	13.8	12.8		-0.937082	-0.889973		
2/16/2023 11:15:00 AM	0.517	210	8.374	210	29.716	210	82.5	7.98	210	0.51	210	0.31	210	7.81	210	0.433	210			1023.07718	210	41.7	210	455.96	210	70.3	210	165.56	210	5.50	210		999	7.595	300		999	8.444	210	8.841	330	13.8	12.9		-0.937498	-0.890322		
2/16/2023 11:30:00 AM	0.515	210	8.377	210	29.717	210	82.4	7.97	210	0.52	210	0.31	210	7.81	210	0.429	210			1023.07705	210	42.4	210	461.96	210	70.0	210	166.15	210	4.90	210		999	7.590	300		999	8.447	210	8.836	330	13.8	12.9		-0.937760	-0.890587		
2/16/2023 11:45:00 AM	0.511	210	8.372	210	29.718	210	82.5	7.99	210	0.49	210	0.32	210	7.81	210	0.423	210			1023.07834	210	42.6	210	441.22	210	67.0	210	158.17	210	5.05	210		999	7.579	300		999	8.447	210	8.825	330	13.8	12.9		-0.938362	-0.891195		
2/16/2023 12:00:00 PM	0.535	210	8.339	210	29.703	210	83.1	8.05	210	0.55	210	0.32	210	7.81	210	0.417	210			1023.07174	210	42.8	210	372.04	210	64.5	210	147.76	210	5.36	210		999	7.582	300		999	8.438	210	8.827	330	13.8	12.9		-0.938223	-0.891070		
2/16/2023 12:15:00 PM	0.509	210	8.338	210	29.707	210	83.4	8.08	210	0.55	210	0.32	210	7.81	210	0.415	210			1023.07451	210	43.1	210	380.50	210	63.8	210	156.18	210	5.19	210		999	7.601	300		999	8.421	210	8.847	330	13.8	12.9		-0.937179	-0.890017		
2/16/2023 12:30:00 PM	0.518	210	8.351	210	29.714	210	83.0	8.04	210	0.52	210	0.32	210	7.81	210	0.423	210			1023.07862	210	43.5	210	334.81	210	63.4	210	151.82	210	4.96	210		999	7.592	300		999	8.423	210	8.838	330	13.8	12.9		-0.937646	-0.890493		
2/16/2023 12:45:00 PM	0.517	210	8.353	210	29.714	210	82.9	8.02	210	0.60	210	0.31	210	7.81	210	0.427	210			1023.07835	210	43.8	210	271.09	210	65.4	210	155.29	210	4.85	210		999	7.588	300		999	8.421	210	8.834	330	13.8	12.8		-0.937862	-0.890731		
2/16/2023 1:00:00 PM	0.507	210	8.354	210	29.716	210	82.8	8.02	210	0.51	210	0.32	210	7.81	210	0.436	210			1023.07995	210	44.2	210	351.94	210	63.3	210	158.84	210	5.73	210		999	7.584	300		999	8.422	210	8.829	330	13.8	12.8		-0.938130	-0.890997		
