**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
4/14/2023 10:15:00 PM	0.469	210	8.643	210	29.650	210	94.2	9.07	210	1.21	210	0.21	210	7.98	210	0.348	210			1022.98688	210	49.6	210	0.17	330	63.3	210	127.89	210	2.09	210		999	7.205	300		999	8.717	210	8.456	210	13.8	12.8		-0.959227	-0.911502		
4/14/2023 10:30:00 PM	0.476	210	8.605	210	29.679	210	93.9	9.05	210	0.97	210	0.23	210	7.97	210	0.351	210			1023.01435	210	49.4	210	0.17	330	64.5	210	34.41	210	0.24	210		999	7.226	300		999	8.714	210	8.478	210	13.8	12.8		-0.958079	-0.910333		
4/14/2023 10:45:00 PM	0.460	210	8.558	210	29.702	210	92.3	8.89	210	0.93	210	0.37	210	7.96	210	0.336	210			1023.03945	210	50.1	210	0.17	330	60.9	210	156.14	210	2.29	210		999	7.262	300		999	8.675	210	8.515	330	13.8	12.8		-0.956038	-0.908303		
4/14/2023 11:00:00 PM	0.469	210	8.610	210	29.632	210	92.1	8.88	210	0.88	210	0.22	210	7.96	210	0.359	210			1022.97753	210	50.7	210	0.17	330	62.0	210	157.32	210	2.72	210		999	7.271	300		999	8.644	210	8.523	330	13.8	12.8		-0.955534	-0.907804		
4/14/2023 11:15:00 PM	0.470	210	8.762	210	29.518	210	94.2	9.05	210	1.00	210	0.21	210	7.98	210	0.356	210			1022.86608	210	50.5	210	0.17	330	63.9	210	168.65	210	3.54	210		999	7.287	300		999	8.757	210	8.536	330	13.8	12.8		-0.954647	-0.906890		
4/14/2023 11:30:00 PM	0.477	210	8.674	210	29.597	210	94.5	9.09	210	0.99	210	0.24	210	7.98	210	0.342	210			1022.94056	210	50.0	210	0.17	330	65.2	210	152.36	210	2.45	210		999	7.283	300		999	8.758	210	8.534	330	13.8	12.8		-0.954865	-0.907093		
4/14/2023 11:45:00 PM	0.470	210	8.638	210	29.629	210	93.7	9.02	210	1.60	210	0.24	210	7.97	210	0.356	210			1022.97069	210	50.1	210	0.17	330	65.2	210	157.55	210	3.22	210		999	7.258	300		999	8.719	210	8.509	330	13.8	12.8		-0.956244	-0.908540		
4/15/2023 12:00:00 AM	0.473	210	8.690	210	29.578	210	94.2	9.06	210	1.01	210	0.25	210	7.98	210	0.353	210			1022.92352	210	50.0	210	0.17	330	65.4	210	158.69	210	3.42	210		999	7.276	300		999	8.717	210	8.527	330	13.8	12.8		-0.955242	-0.907525		
4/15/2023 12:15:00 AM	0.467	210	8.715	210	29.516	210	94.9	9.13	210	1.03	210	0.24	210	7.98	210	0.354	210			1022.87112	210	50.0	210	0.17	330	67.2	210	164.12	210	3.28	210		999	7.319	300		999	8.753	210	8.568	330	13.8	12.7		-0.952871	-0.905148		
4/15/2023 12:30:00 AM	0.473	210	8.678	210	29.557	210	94.7	9.11	210	0.92	210	0.25	210	7.98	210	0.333	210			1022.90863	210	49.8	210	0.17	330	63.2	210	175.40	210	3.65	210		999	7.291	300		999	8.754	210	8.540	330	13.8	12.8		-0.954421	-0.906740		
4/15/2023 12:45:00 AM	0.473	210	8.631	210	29.591	210	93.8	9.03	210	0.98	210	0.24	210	7.97	210	0.350	210			1022.94241	210	50.0	210	0.17	330	66.8	210	184.21	210	3.26	210		999	7.231	300		999	8.739	210	8.481	210	13.8	12.8		-0.957759	-0.910047		
4/15/2023 1:00:00 AM	0.477	210	8.597	210	29.591	210	93.2	8.98	210	0.93	210	0.25	210	7.97	210	0.345	210			1022.94703	210	49.8	210	0.17	330	63.6	210	178.94	210	3.02	210		999	7.194	300		999	8.710	210	8.444	210	13.8	12.7		-0.959864	-0.912155		
4/15/2023 1:15:00 AM	0.475	210	9.046	210	28.910	210	96.2	9.23	210	1.11	210	0.25	210	8.00	210	0.338	210			1022.34915	210	49.8	210	0.17	330	60.0	210	164.38	210	3.24	210		999	7.142	300		999	8.783	210	8.381	210	13.8	12.8		-0.962752	-0.915039		
4/15/2023 1:30:00 AM	0.489	210	9.168	210	28.689	210	99.9	9.56	210	1.09	210	0.26	210	8.02	210	0.354	210			1022.15856	210	49.8	210	0.17	330	63.8	210	175.01	210	3.53	210		999	7.168	300		999	9.045	210	8.400	210	13.8	12.7		-0.961257	-0.913543		
4/15/2023 1:45:00 AM	0.465	210	9.075	210	28.652	210	100.7	9.66	210	1.14	210	0.27	210	8.02	210	0.342	210			1022.14296	210	49.4	210	0.17	330	63.6	210	170.68	210	3.41	210		999	7.284	300		999	9.087	210	8.515	330	13.8	12.7		-0.954736	-0.907038		
4/15/2023 2:00:00 AM	0.483	210	9.040	210	28.668	210	100.3	9.62	210	1.15	210	0.27	210	8.02	210	0.342	210			1022.16116	210	49.1	210	0.17	330	62.4	210	124.97	210	2.88	210		999	7.411	300		999	9.074	210	8.644	330	13.8	12.7		-0.947640	-0.899850		
4/15/2023 2:15:00 AM	0.475	210	8.998	210	28.633	210	100.7	9.68	210	1.19	210	0.27	210	8.02	210	0.346	210			1022.13976	210	48.7	210	0.17	330	61.5	210	141.30	210	1.91	210		999	7.423	300		999	9.077	210	8.656	330	13.8	12.7		-0.946953	-0.899164		
4/15/2023 2:30:00 AM	0.486	210	8.995	210	28.555	210	100.1	9.63	210	1.21	210	0.28	210	8.02	210	0.346	210			1022.07901	210	48.5	210	0.17	330	65.5	210	148.13	210	4.05	210		999	7.412	300		999	9.065	210	8.644	330	13.8	12.7		-0.947605	-0.899762		
4/15/2023 2:45:00 AM	0.492	210	8.976	210	28.590	210	100.1	9.63	210	1.28	210	0.28	210	8.03	210	0.348	210			1022.10904	210	48.5	210	0.17	330	68.5	210	162.57	210	4.97	210		999	7.430	300		999	9.054	210	8.663	330	13.8	12.7		-0.946577	-0.898755		
4/15/2023 3:00:00 AM	0.493	210	8.975	210	28.711	210	100.7	9.68	210	1.22	210	0.27	210	8.03	210	0.344	210			1022.20442	210	48.2	210	0.17	330	70.3	210	153.68	210	4.90	210		999	7.470	300		999	9.065	210	8.705	330	13.8	12.7		-0.944333	-0.896495		
4/15/2023 3:15:00 AM	0.487	210	9.013	210	28.736	210	100.3	9.63	210	1.22	210	0.26	210	8.03	210	0.339	210			1022.21789	210	48.0	210	0.17	330	70.8	210	155.12	210	4.66	210		999	7.495	300		999	9.063	210	8.730	330	13.8	12.6		-0.942919	-0.895087		
4/15/2023 3:30:00 AM	0.484	210	8.945	210	28.990	210	100.2	9.62	210	1.23	210	0.26	210	8.02	210	0.341	210			1022.42672	210	48.0	210	0.17	330	72.6	210	158.34	210	5.16	210		999	7.508	300		999	9.042	210	8.748	330	13.8	12.7		-0.942228	-0.894333		
4/15/2023 3:45:00 AM	0.498	210	8.897	210	29.145	210	99.3	9.53	210	1.26	210	0.24	210	8.01	210	0.336	210			1022.55494	210	48.0	210	0.17	330	73.2	210	165.91	210	5.99	210		999	7.511	300		999	8.994	210	8.754	330	13.8	12.7		-0.942075	-0.894202		
4/15/2023 4:00:00 AM	0.480	210	8.861	210	29.223	210	98.6	9.47	210	1.22	210	0.25	210	8.01	210	0.342	210			1022.62069	210	47.8	210	0.17	330	72.3	210	158.03	210	4.42	210		999	7.482	300		999	8.975	210	8.725	330	13.8	12.6		-0.943704	-0.895878		
4/15/2023 4:15:00 AM	0.492	210	8.741	210	29.312	210	98.4	9.47	210	1.31	210	0.24	210	8.00	210	0.341	210			1022.70769	210	47.8	210	0.17	330	74.6	210	168.54	210	5.68	210		999	7.459	300		999	8.911	210	8.705	330	13.8	12.7		-0.945011	-0.897162		
4/15/2023 4:30:00 AM	0.482	210	8.674	210	29.438	210	96.9	9.33	210	1.17	210	0.25	210	7.99	210	0.342	210			1022.81575	210	47.4	210	0.17	330	74.4	210	170.21	210	5.67	210		999	7.425	300		999	8.810	210	8.674	330	13.8	12.7		-0.946910	-0.899067		
4/15/2023 4:45:00 AM	0.493	210	8.638	210	29.496	210	95.7	9.22	210	1.14	210	0.25	210	7.98	210	0.343	210			1022.86643	210	47.4	210	0.18	330	75.5	210	163.14	210	4.65	210		999	7.346	300		999	8.774	210	8.597	330	13.8	12.6		-0.951312	-0.903489		
4/15/2023 5:00:00 AM	0.494	210	8.617	210	29.491	210	94.4	9.10	210	1.05	210	0.25	210	7.98	210	0.353	210			1022.86559	210	47.4	210	0.48	330	75.9	210	162.23	210	4.97	210		999	7.253	300		999	8.737	210	8.504	330	13.8	12.6		-0.956526	-0.908702		
4/15/2023 5:15:00 AM	0.479	210	8.718	210	29.303	210	95.1	9.16	210	1.20	210	0.26	210	7.99	210	0.335	210			1022.70411	210	47.4	210	3.50	210	76.2	210	166.16	210	5.27	210		999	7.175	300		999	8.810	210	8.421	210	13.8	12.7		-0.960896	-0.913134		
4/15/2023 5:30:00 AM	0.497	210	8.982	210	28.730	210	99.2	9.54	210	1.33	210	0.27	210	8.02	210	0.339	210			1022.21794	210	47.4	210	15.22	210	75.5	210	164.04	210	5.07	210		999	7.235	300		999	8.924	210	8.471	210	13.8	12.7		-0.957497	-0.909753		
4/15/2023 5:45:00 AM	0.498	210	8.922	210	28.699	210	100.8	9.70	210	1.41	210	0.27	210	8.03	210	0.337	210			1022.20212	210	47.4	210	36.28	210	75.7	210	164.12	210	5.61	210		999	7.244	300		999	8.984	210	8.479	210	13.8	12.7		-0.957017	-0.909200		
4/15/2023 6:00:00 AM	0.508	210	8.953	210	28.649	210	101.3	9.75	210	1.52	210	0.29	210	8.03	210	0.343	210			1022.15913	210	47.4	210	83.45	210	75.9	210	167.32	210	4.76	210		999	7.258	300		999	9.007	210	8.493	210	13.8	12.7		-0.956214	-0.908382		
4/15/2023 6:15:00 AM	0.492	210	8.944	210	28.692	210	102.2	9.83	210	1.66	210	0.28	210	8.04	210	0.343	210			1022.19343	210	47.3	210	112.59	210	74.6	210	171.40	210	4.68	210		999	7.242	300		999	9.017	210	8.477	210	13.8	12.8		-0.957142	-0.909265		
4/15/2023 6:30:00 AM	0.488	210	8.867	210	28.756	210	101.3	9.76	210	1.60	210	0.28	210	8.03	210	0.340	210			1022.25496	210	47.3	210	133.26	210	75.1	210	162.60	210	5.01	210		999	7.231	300		999	8.958	210	8.468	210	13.8	12.8		-0.957721	-0.909874		
4/15/2023 6:45:00 AM	0.493	210	8.824	210	28.899	210	99.9	9.62	210	1.51	210	0.25	210	8.02	210	0.336	210			1022.37290	210	47.3	210	156.92	210	75.4	210	158.91	210	4.71	210		999	7.229	300		999	8.932	210	8.469	210	13.8	12.9		-0.957876	-0.909971		
4/15/2023 7:00:00 AM	0.490	210	8.805	210	28.783	210	99.1	9.55	210	1.52	210	0.27	210	8.02	210	0.342	210			1022.28516	210	47.4	210	185.45	210	75.5	210	163.36	210	5.04	210		999	7.328	300		999	8.900	210	8.567	330	13.8	12.9		-0.952310	-0.904427		
4/15/2023 7:15:00 AM	0.489	210	8.818	210	28.775	210	100.0	9.64	210	1.59	210	0.26	210	8.02	210	0.337	210			1022.27683	210	47.4	210	199.76	210	75.9	210	157.87	210	4.48	210		999	7.339	300		999	8.897	210	8.578	330	13.8	12.9		-0.951708	-0.903791		
4/15/2023 7:30:00 AM	0.474	210	8.828	210	28.790	210	100.1	9.65	210	1.49	210	0.27	210	8.02	210	0.342	210			1022.28750	210	47.6	210	209.97	210	76.4	210	157.08	210	4.33	210		999	7.264	300		999	8.898	210	8.505	330	13.8	13.0		-0.955923	-0.907929		
4/15/2023 7:45:00 AM	0.496	210	8.836	210	28.871	210	100.1	9.64	210	1.54	210	0.25	210	8.02	210	0.348	210			1022.34961	210	47.4	210	203.64	210	76.0	210	153.56	210	5.20	210		999	7.174	300		999	8.909	210	8.415	210	13.8	13.0		-0.960950	-0.912995		
4/15/2023 8:00:00 AM	0.501	210	8.865	210	28.864	210	100.1	9.64	210	1.28	210	0.27	210	8.02	210	0.339	210			1022.33994	210	47.6	210	311.01	210	75.8	210	153.87	210	4.14	210		999	7.116	300		999	8.917	210	8.357	210	13.8	13.1		-0.964193	-0.916202		
4/15/2023 8:15:00 AM	0.496	210	8.900	210	28.843	210	100.6	9.67	210	1.18	210	0.25	210	8.03	210	0.342	210			1022.31763	210	47.6	210	430.13	210	75.1	210	156.35	210	4.64	210		999	7.074	300		999	8.938	210	8.316	210	13.8	13.4		-0.966543	-0.918515		
4/15/2023 8:30:00 AM	0.496	210	8.900	210	28.899	210	100.6	9.68	210	1.10	210	0.26	210	8.02	210	0.345	210			1022.36167	210	47.8	210	433.54	210	74.3	210	159.30	210	4.56	210		999	7.054	300		999	8.955	210	8.297	210	13.8	13.5		-0.967650	-0.919563		
4/15/2023 8:45:00 AM	0.493	210	8.900	210	28.944	210	100.5	9.66	210	1.14	210	0.26	210	8.02	210	0.340	210			1022.39687	210	48.0	210	404.06	210	73.4	210	153.71	210	4.19	210		999	7.032	300		999	8.958	210	8.277	210	13.8	13.6		-0.968860	-0.920761		
4/15/2023 9:00:00 AM	0.512	210	8.872	210	29.052	210	99.7	9.59	210	1.14	210	0.25	210	8.02	210	0.334	210			1022.48595	210	48.2	210	432.55	210	72.4	210	157.36	210	4.17	210		999	7.039	300		999	8.949	210	8.285	210	13.8	13.6		-0.968506	-0.920401		
4/15/2023 9:15:00 AM	0.499	210	8.817	210	29.178	210	98.5	9.47	210	0.86	210	0.24	210	8.01	210	0.342	210			1022.59217	210	48.3	210	549.55	210	72.1	210	158.15	210	4.54	210		999	7.114	300		999	8.912	210	8.363	210	13.8	13.7		-0.964284	-0.916184		
4/15/2023 9:30:00 AM	0.497	210	8.850	210	29.118	210	98.5	9.46	210	0.79	210	0.24	210	8.01	210	0.343	210			1022.53998	210	48.5	210	608.84	210	72.3	210	162.05	210	4.11	210		999	7.176	300		999	8.920	210	8.424	210	13.8	13.9		-0.960825	-0.912690		
4/15/2023 9:45:00 AM	0.501	210	8.875	210	29.114	210	98.9	9.50	210	0.78	210	0.27	210	8.01	210	0.339	210			1022.53379	210	48.7	210	700.29	210	71.6	210	162.33	210	4.60	210		999	7.241	300		999	8.935	210	8.488	210	13.8	14.4		-0.957206	-0.909091		
4/15/2023 10:00:00 AM	0.496	210	8.889	210	29.115	210	99.3	9.53	210	0.73	210	0.27	210	8.01	210	0.340	210			1022.53208	210	48.9	210	703.40	210	70.9	210	157.95	210	4.49	210		999	7.296	300		999	8.962	210	8.543	330	13.8	14.5		-0.954130	-0.906016		
4/15/2023 10:15:00 AM	0.499	210	8.915	210	29.117	210	99.4	9.54	210	0.70	210	0.24	210	8.02	210	0.334	210			1022.52972	210	49.1	210	939.30	210	71.0	210	160.91	210	4.45	210		999	7.256	300		999	8.978	210	8.502	330	13.8	14.4		-0.956357	-0.908285		
4/15/2023 10:30:00 AM	0.497	210	8.916	210	29.156	210	99.4	9.54	210	0.78	210	0.25	210	8.02	210	0.337	210			1022.56012	210	49.4	210	662.42	210	69.4	210	165.80	210	4.34	210		999	7.257	300		999	8.975	210	8.505	330	13.8	14.4		-0.956256	-0.908123		
4/15/2023 10:45:00 AM	0.502	210	8.921	210	29.165	210	99.5	9.55	210	0.76	210	0.24	210	8.02	210	0.327	210			1022.56689	210	49.4	210	700.99	210	71.2	210	171.76	210	4.66	210		999	7.310	300		999	8.989	210	8.558	330	13.8	14.4		-0.953323	-0.905204		
4/15/2023 11:00:00 AM	0.486	210	8.924	210	29.189	210	99.4	9.54	210	0.76	210	0.24	210	8.01	210	0.335	210			1022.58460	210	49.2	210	744.01	210	71.2	210	167.22	210	3.74	210		999	7.346	300		999	8.988	210	8.594	330	13.8	14.4		-0.951279	-0.903165		
4/15/2023 11:15:00 AM	0.491	210	8.915	210	29.209	210	99.3	9.52	210	0.85	210	0.25	210	8.01	210	0.333	210			1022.60189	210	49.2	210	679.79	210	71.7	210	162.04	210	4.87	210		999	7.368	300		999	8.987	210	8.615	330	13.8	14.4		-0.950062	-0.901997		
4/15/2023 11:30:00 AM	0.491	210	8.927	210	29.215	210	99.2	9.52	210	0.87	210	0.25	210	8.01	210	0.339	210			1022.60475	210	49.4	210	561.46	210	70.4	210	163.59	210	3.84	210		999	7.350	300		999	8.987	210	8.599	330	13.8	14.4		-0.951064	-0.902928		
4/15/2023 11:45:00 AM	0.505	210	8.937	210	29.206	210	99.2	9.51	210	0.93	210	0.24	210	8.01	210	0.336	210			1022.59618	210	49.6	210	461.74	210	67.6	210	159.49	210	3.84	210		999	7.317	300		999	8.999	210	8.565	330	13.8	14.4		-0.952938	-0.904829		
4/15/2023 12:00:00 PM	0.493	210	8.928	210	29.227	210	99.0	9.50	210	0.98	210	0.22	210	8.01	210	0.330	210			1022.61421	210	50.0	210	426.20	210	67.7	210	157.85	210	3.41	210		999	7.327	300		999	9.001	210	8.576	330	13.8	14.4		-0.952350	-0.904216		
4/15/2023 12:15:00 PM	0.488	210	8.890	210	29.260	210	99.1	9.51	210	1.10	210	0.23	210	8.01	210	0.331	210			1022.64520	210	49.8	210	340.56	210	72.7	210	160.47	210	4.47	210		999	7.320	300		999	8.987	210	8.569	330	13.8	14.0		-0.952764	-0.904640		
4/15/2023 12:30:00 PM	0.491	210	8.800	210	29.346	210	98.7	9.48	210	1.18	210	0.24	210	8.01	210	0.324	210			1022.72591	210	49.8	210	324.03	210	69.4	210	208.61	210	3.98	210		999	7.277	300		999	8.926	210	8.528	330	13.8	14.0		-0.955156	-0.907062		
4/15/2023 12:45:00 PM	0.489	210	8.833	210	29.283	210	98.7	9.48	210	1.18	210	0.22	210	8.01	210	0.349	210			1022.67216	210	50.0	210	336.56	210	70.6	210	199.10	210	3.11	210		999	7.265	300		999	8.920	210	8.514	330	13.8	14.0		-0.955843	-0.907781		
4/15/2023 1:00:00 PM	0.496	210	8.841	210	29.272	210	98.9	9.50	210	0.94	210	0.24	210	8.01	210	0.331	210			1022.66204	210	49.8	210	440.64	210	73.4	210	203.06	210	2.40	210		999	7.250	300		999	8.917	210	8.499	210	13.8	14.0		-0.956665	-0.908615		
4/15/2023 1:15:00 PM	0.494	210	8.916	210	29.218	210	99.5	9.55	210	1.11	210	0.23	210	8.02	210	0.333	210			1022.60842	210	49.4	210	498.23	210	73.0	210	184.45	210	3.47	210		999	7.230	300		999	8.962	210	8.477	210	13.8	14.0		-0.957819	-0.909753		
4/15/2023 1:30:00 PM	0.509	210	8.956	210	29.211	210	99.9	9.57	210	0.99	210	0.23	210	8.02	210	0.326	210			1022.59726	210	49.2	210	458.99	210	74.7	210	169.97	210	2.85	210		999	7.202	300		999	9.001	210	8.449	210	13.8	14.0		-0.959345	-0.911283		
4/15/2023 1:45:00 PM	0.505	210	8.939	210	29.255	210	99.9	9.57	210	1.07	210	0.22	210	8.02	210	0.342	210			1022.63408	210	48.9	210	428.37	210	75.6	210	173.12	210	3.00	210		999	7.152	300		999	9.007	210	8.400	210	13.8	14.1		-0.962158	-0.914059		
4/15/2023 2:00:00 PM	0.502	210	8.932	210	29.262	210	99.6	9.54	210	1.05	210	0.23	210	8.02	210	0.329	210			1022.64138	210	48.9	210	384.85	210	76.3	210	152.55	210	3.52	210		999	7.157	300		999	8.994	210	8.405	210	13.8	14.0		-0.961890	-0.913809		
4/15/2023 2:15:00 PM	0.498	210	8.979	210	29.228	210	100.1	9.59	210	1.02	210	0.22	210	8.02	210	0.335	210			1022.60743	210	49.1	210	512.35	210	75.8	210	153.50	210	3.50	210		999	7.142	300		999	9.023	210	8.389	210	13.8	14.0		-0.962723	-0.914634		
4/15/2023 2:30:00 PM	0.488	210	8.983	210	29.240	210	100.5	9.63	210	0.75	210	0.23	210	8.03	210	0.332	210			1022.61647	210	48.9	210	854.09	210	75.3	210	155.32	210	3.18	210		999	7.156	300		999	9.033	210	8.403	210	13.8	14.0		-0.961941	-0.913901		
4/15/2023 2:45:00 PM	0.515	210	9.002	210	29.259	210	100.4	9.61	210	0.91	210	0.21	210	8.03	210	0.329	210			1022.62815	210	48.9	210	531.17	210	75.6	210	149.33	210	3.01	210		999	7.214	300		999	9.042	210	8.461	210	13.8	14.0		-0.958687	-0.910625		
4/15/2023 3:00:00 PM	0.494	210	8.999	210	29.260	210	101.1	9.68	210	0.86	210	0.22	210	8.03	210	0.335	210			1022.62930	210	48.9	210	605.78	210	75.2	210	156.81	210	3.31	210		999	7.207	300		999	9.060	210	8.455	210	13.8	14.0		-0.959059	-0.910958		
4/15/2023 3:15:00 PM	0.498	210	8.980	210	29.221	210	100.7	9.65	210	1.19	210	0.22	210	8.03	210	0.339	210			1022.60173	210	49.1	210	414.85	210	75.2	210	161.01	210	2.74	210		999	7.174	300		999	9.026	210	8.421	210	13.8	14.1		-0.960930	-0.912830		
4/15/2023 3:30:00 PM	0.506	210	8.998	210	29.180	210	101.2	9.69	210	1.03	210	0.22	210	8.03	210	0.334	210			1022.56730	210	49.2	210	417.89	210	75.3	210	145.85	210	2.76	210		999	7.146	300		999	9.065	210	8.392	210	13.8	14.0		-0.962499	-0.914400		
4/15/2023 3:45:00 PM	0.508	210	9.118	210	28.888	210	103.3	9.89	210	1.47	210	0.24	210	8.05	210	0.334	210			1022.32146	210	49.1	210	299.95	210	77.0	210	175.98	210	1.92	210		999	7.267	300		999	9.124	210	8.505	330	13.8	14.1		-0.955718	-0.907764		
4/15/2023 4:00:00 PM	0.499	210	9.093	210	28.928	210	104.2	9.98	210	1.42	210	0.28	210	8.06	210	0.326	210			1022.35582	210	48.5	210	381.87	210	77.9	210	164.74	210	1.72	210		999	7.415	300		999	9.137	210	8.655	330	13.8	14.1		-0.947416	-0.899408		
4/15/2023 4:15:00 PM	0.495	210	9.070	210	29.009	210	104.1	9.96	210	1.17	210	0.23	210	8.06	210	0.328	210			1022.42319	210	48.7	210	505.46	210	78.2	210	178.97	210	1.90	210		999	7.432	300		999	9.118	210	8.674	330	13.8	14.0		-0.946456	-0.898433		
4/15/2023 4:30:00 PM	0.493	210	9.166	210	28.899	210	106.1	10.14	210	1.28	210	0.25	210	8.07	210	0.327	210			1022.32281	210	48.7	210	480.83	210	78.1	210	158.77	210	2.55	210		999	7.399	300		999	9.190	210	8.639	330	13.8	14.0		-0.948278	-0.900225		
4/15/2023 4:45:00 PM	0.493	210	9.108	210	28.956	210	106.3	10.17	210	2.01	210	0.25	210	8.07	210	0.317	210			1022.37547	210	48.9	210	225.35	210	78.2	210	156.07	210	1.96	210		999	7.393	300		999	9.185	210	8.634	330	13.8	14.0		-0.948612	-0.900548		
4/15/2023 5:00:00 PM	0.494	210	9.061	210	28.997	210	105.7	10.12	210	1.86	210	0.26	210	8.07	210	0.326	210			1022.41486	210	49.4	210	95.82	210	77.2	210	156.42	210	1.89	210		999	7.410	300		999	9.132	210	8.652	330	13.8	14.0		-0.947697	-0.899622		
4/15/2023 5:15:00 PM	0.479	210	9.045	210	28.991	210	105.4	10.10	210	2.05	210	0.25	210	8.07	210	0.323	210			1022.41242	210	49.6	210	131.11	210	75.1	210	122.79	210	2.03	210		999	7.332	300		999	9.109	210	8.575	330	13.8	13.4		-0.952083	-0.903957		
4/15/2023 5:30:00 PM	0.493	210	9.020	210	29.015	210	105.2	10.09	210	1.99	210	0.26	210	8.07	210	0.309	210			1022.43513	210	50.1	210	130.79	210	73.3	210	110.08	210	1.99	210		999	7.198	300		999	9.097	210	8.443	210	13.8	14.1		-0.959548	-0.911411		
