**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
2/12/2023 12:15:00 AM	0.566	210	8.472	210	29.741	210	82.1	7.93	210	0.63	210	0.29	210	7.80	210	0.431	210			1023.08260	210	42.6	210	0.17	330	78.2	210	83.39	210	1.35	210		999	7.551	300		999	8.543	210	8.796	330	13.8	12.4		-0.939947	-0.892736		
2/12/2023 12:30:00 AM	0.561	210	8.459	210	29.742	210	81.9	7.91	210	0.65	210	0.31	210	7.80	210	0.426	210			1023.08477	210	42.2	210	0.17	330	78.7	210	56.50	210	1.10	210		999	7.561	300		999	8.537	210	8.806	330	13.8	12.4		-0.939382	-0.892187		
2/12/2023 12:45:00 AM	0.562	210	8.466	210	29.743	210	82.0	7.92	210	0.65	210	0.28	210	7.80	210	0.426	210			1023.08489	210	41.9	210	0.17	330	79.0	210	13.17	210	1.11	210		999	7.547	300		999	8.546	210	8.793	330	13.8	12.4		-0.940151	-0.892918		
2/12/2023 1:00:00 AM	0.565	210	8.466	210	29.745	210	81.9	7.91	210	0.56	210	0.32	210	7.80	210	0.430	210			1023.08606	210	41.9	210	0.17	330	80.0	210	29.56	210	0.99	210		999	7.549	300		999	8.538	210	8.794	330	13.8	12.4		-0.940059	-0.892851		
2/12/2023 1:15:00 AM	0.561	210	8.443	210	29.742	210	81.9	7.91	210	0.61	210	0.28	210	7.80	210	0.419	210			1023.08763	210	41.5	210	0.17	330	80.6	210	37.79	210	1.03	210		999	7.582	300		999	8.527	210	8.828	330	13.8	12.5		-0.938191	-0.890993		
2/12/2023 1:30:00 AM	0.559	210	8.464	210	29.744	210	81.9	7.91	210	0.55	210	0.28	210	7.80	210	0.427	210			1023.08601	210	41.5	210	0.17	330	81.0	210	66.93	210	1.21	210		999	7.587	300		999	8.533	210	8.832	330	13.8	12.4		-0.937936	-0.890762		
2/12/2023 1:45:00 AM	0.565	210	8.464	210	29.746	210	82.1	7.93	210	0.62	210	0.32	210	7.80	210	0.434	210			1023.08760	210	41.3	210	0.17	330	80.7	210	100.42	210	1.08	210		999	7.599	300		999	8.529	210	8.844	330	13.8	12.4		-0.937246	-0.890083		
2/12/2023 2:00:00 AM	0.559	210	8.453	210	29.743	210	82.0	7.93	210	0.56	210	0.26	210	7.80	210	0.429	210			1023.08680	210	41.0	210	0.17	330	81.1	210	51.05	210	0.69	210		999	7.588	300		999	8.529	210	8.834	330	13.8	12.4		-0.937857	-0.890666		
2/12/2023 2:15:00 AM	0.556	210	8.426	210	29.742	210	82.1	7.93	210	0.61	210	0.28	210	7.80	210	0.428	210			1023.08946	210	41.5	210	0.17	330	81.7	210	116.92	210	0.73	210		999	7.580	300		999	8.532	210	8.826	330	13.8	12.4		-0.938278	-0.891101		
2/12/2023 2:30:00 AM	0.559	210	8.422	210	29.743	210	82.1	7.94	210	0.60	210	0.31	210	7.80	210	0.435	210			1023.09129	210	41.5	210	0.17	330	81.7	210	66.14	210	0.01	210		999	7.577	300		999	8.529	210	8.823	330	13.8	12.4		-0.938500	-0.891267		
2/12/2023 2:45:00 AM	0.566	210	8.460	210	29.744	210	82.1	7.93	210	0.61	210	0.30	210	7.80	210	0.431	210			1023.08636	210	40.8	210	0.17	330	82.1	210	23.63	210	0.79	210		999	7.571	300		999	8.520	210	8.817	330	13.8	12.4		-0.938812	-0.891622		
2/12/2023 3:00:00 AM	0.566	210	8.437	210	29.744	210	81.9	7.92	210	0.57	210	0.29	210	7.80	210	0.430	210			1023.08947	210	40.8	210	0.17	330	81.9	210	64.68	210	1.71	210		999	7.575	300		999	8.526	210	8.821	330	13.8	12.4		-0.938590	-0.891390		
2/12/2023 3:15:00 AM	0.565	210	8.427	210	29.743	210	82.0	7.92	210	0.62	210	0.27	210	7.80	210	0.413	210			1023.09060	210	40.1	210	0.17	330	82.3	210	52.84	210	2.12	210		999	7.563	300		999	8.517	210	8.809	330	13.8	12.4		-0.939246	-0.892050		
2/12/2023 3:30:00 AM	0.563	210	8.427	210	29.746	210	82.0	7.92	210	0.58	210	0.29	210	7.80	210	0.426	210			1023.09271	210	39.9	210	0.17	330	82.6	210	42.15	210	1.35	210		999	7.549	300		999	8.517	210	8.795	330	13.8	12.4		-0.940066	-0.892835		
2/12/2023 3:45:00 AM	0.556	210	8.420	210	29.745	210	81.9	7.92	210	0.62	210	0.30	210	7.80	210	0.432	210			1023.09294	210	40.6	210	0.17	330	83.7	210	115.03	210	0.90	210		999	7.540	300		999	8.513	210	8.787	330	13.8	12.4		-0.940526	-0.893302		
2/12/2023 4:00:00 AM	0.557	210	8.447	210	29.751	210	81.6	7.88	210	0.56	210	0.30	210	7.80	210	0.418	210			1023.09400	210	40.4	210	0.17	330	83.0	210	42.30	210	0.64	210		999	7.533	300		999	8.520	210	8.780	330	13.8	12.4		-0.940922	-0.893654		
2/12/2023 4:15:00 AM	0.557	210	8.458	210	29.751	210	81.5	7.87	210	0.61	210	0.29	210	7.80	210	0.425	210			1023.09188	210	39.9	210	0.17	330	83.5	210	33.49	210	0.89	210		999	7.526	300		999	8.520	210	8.773	330	13.8	12.4		-0.941328	-0.894082		
2/12/2023 4:30:00 AM	0.557	210	8.467	210	29.754	210	81.3	7.85	210	0.57	210	0.28	210	7.80	210	0.431	210			1023.09292	210	40.4	210	0.17	330	83.9	210	73.65	210	0.83	210		999	7.538	300		999	8.526	210	8.785	330	13.8	12.4		-0.940645	-0.893403		
2/12/2023 4:45:00 AM	0.555	210	8.455	210	29.757	210	81.3	7.85	210	0.61	210	0.31	210	7.80	210	0.427	210			1023.09757	210	40.4	210	0.17	330	84.5	210	71.23	210	0.23	210		999	7.538	300		999	8.524	210	8.784	330	13.8	12.4		-0.940678	-0.893448		
2/12/2023 5:00:00 AM	0.557	210	8.444	210	29.752	210	81.5	7.87	210	0.54	210	0.30	210	7.80	210	0.425	210			1023.09506	210	39.9	210	0.17	330	84.5	210	88.21	210	0.63	210		999	7.545	300		999	8.529	210	8.791	330	13.8	12.4		-0.940246	-0.893036		
2/12/2023 5:15:00 AM	0.556	210	8.457	210	29.753	210	81.5	7.88	210	0.59	210	0.30	210	7.80	210	0.430	210			1023.09394	210	40.2	210	0.17	330	84.6	210	24.33	210	0.70	210		999	7.584	300		999	8.526	210	8.830	330	13.8	12.4		-0.938079	-0.890899		
2/12/2023 5:30:00 AM	0.550	210	8.447	210	29.751	210	81.6	7.88	210	0.58	210	0.31	210	7.80	210	0.439	210			1023.09340	210	39.9	210	0.17	330	84.9	210	80.44	210	0.34	210		999	7.574	300		999	8.520	210	8.821	330	13.8	12.4		-0.938643	-0.891404		
2/12/2023 5:45:00 AM	0.553	210	8.450	210	29.751	210	81.7	7.89	210	0.58	210	0.30	210	7.80	210	0.410	210			1023.09311	210	40.1	210	0.17	330	84.9	210	35.09	210	0.20	210		999	7.554	300		999	8.520	210	8.800	330	13.8	12.4		-0.939752	-0.892544		
2/12/2023 6:00:00 AM	0.543	210	8.445	210	29.752	210	81.7	7.89	210	0.51	210	0.30	210	7.80	210	0.415	210			1023.09445	210	41.0	210	0.17	330	86.4	210	150.74	210	1.47	210		999	7.558	300		999	8.520	210	8.804	330	13.8	12.4		-0.939520	-0.892313		
2/12/2023 6:15:00 AM	0.543	210	8.440	210	29.750	210	81.7	7.89	210	0.58	210	0.30	210	7.80	210	0.429	210			1023.09383	210	41.3	210	0.17	330	84.7	210	187.13	210	0.90	210		999	7.590	300		999	8.517	210	8.836	330	13.8	12.3		-0.937749	-0.890553		
2/12/2023 6:30:00 AM	0.546	210	8.435	210	29.745	210	81.9	7.91	210	0.56	210	0.29	210	7.80	210	0.423	210			1023.09078	210	41.5	210	0.17	330	84.5	210	159.12	210	0.02	210		999	7.571	300		999	8.507	210	8.817	330	13.8	12.4		-0.938801	-0.891592		
2/12/2023 6:45:00 AM	0.551	210	8.418	210	29.744	210	82.2	7.94	210	0.61	210	0.28	210	7.80	210	0.431	210			1023.09258	210	41.5	210	0.17	330	84.0	210	175.04	210	0.00	210		999	7.593	300		999	8.505	210	8.838	330	13.8	12.4		-0.937585	-0.890414		
2/12/2023 7:00:00 AM	0.554	210	8.430	210	29.752	210	82.1	7.93	210	0.57	210	0.31	210	7.80	210	0.419	210			1023.09711	210	41.9	210	0.37	330	84.4	210	236.82	210	1.17	210		999	7.578	300		999	8.509	210	8.824	330	13.8	12.4		-0.938435	-0.891225		
2/12/2023 7:15:00 AM	0.540	210	8.441	210	29.753	210	81.9	7.91	210	0.56	210	0.32	210	7.80	210	0.423	210			1023.09587	210	41.7	210	3.76	210	83.9	210	156.09	210	1.99	210		999	7.579	300		999	8.511	210	8.824	330	13.8	12.4		-0.938379	-0.891228		
2/12/2023 7:30:00 AM	0.554	210	8.454	210	29.758	210	81.6	7.88	210	0.50	210	0.31	210	7.80	210	0.419	210			1023.09812	210	41.0	210	21.00	210	83.3	210	133.13	210	1.81	210		999	7.587	300		999	8.517	210	8.833	330	13.8	12.4		-0.937942	-0.890751		
2/12/2023 7:45:00 AM	0.555	210	8.433	210	29.756	210	81.5	7.88	210	0.52	210	0.31	210	7.80	210	0.439	210			1023.09944	210	40.4	210	56.18	210	83.6	210	109.52	210	1.70	210		999	7.594	300		999	8.517	210	8.840	330	13.8	12.4		-0.937530	-0.890343		
2/12/2023 8:00:00 AM	0.543	210	8.450	210	29.754	210	81.3	7.86	210	0.50	210	0.32	210	7.79	210	0.432	210			1023.09591	210	40.4	210	99.26	210	83.2	210	113.38	210	1.92	210		999	7.592	300		999	8.523	210	8.837	330	13.8	12.4		-0.937644	-0.890507		
2/12/2023 8:15:00 AM	0.544	210	8.457	210	29.755	210	81.3	7.85	210	0.47	210	0.32	210	7.79	210	0.421	210			1023.09545	210	40.4	210	214.19	210	82.8	210	103.48	210	2.09	210		999	7.605	300		999	8.517	210	8.850	330	13.8	12.5		-0.936908	-0.889742		
2/12/2023 8:30:00 AM	0.552	210	8.453	210	29.755	210	81.2	7.85	210	0.40	210	0.31	210	7.79	210	0.423	210			1023.09644	210	40.2	210	294.83	210	82.5	210	112.06	210	1.62	210		999	7.594	300		999	8.523	210	8.840	330	13.8	12.6		-0.937508	-0.890323		
2/12/2023 8:45:00 AM	0.541	210	8.474	210	29.757	210	81.1	7.83	210	0.41	210	0.32	210	7.79	210	0.434	210			1023.09464	210	40.4	210	354.04	210	81.9	210	151.34	210	1.54	210		999	7.585	300		999	8.529	210	8.831	330	13.8	12.6		-0.938015	-0.890839		
2/12/2023 9:00:00 AM	0.545	210	8.472	210	29.759	210	81.1	7.83	210	0.33	210	0.33	210	7.79	210	0.432	210			1023.09653	210	40.6	210	401.48	210	80.8	210	155.39	210	2.76	210		999	7.580	300		999	8.538	210	8.825	330	13.8	12.7		-0.938310	-0.891134		
2/12/2023 9:15:00 AM	0.553	210	8.476	210	29.760	210	81.1	7.83	210	0.36	210	0.32	210	7.79	210	0.430	210			1023.09625	210	40.6	210	473.44	210	81.2	210	171.20	210	3.19	210		999	7.572	300		999	8.544	210	8.817	330	13.8	12.7		-0.938764	-0.891572		
2/12/2023 9:30:00 AM	0.543	210	8.475	210	29.758	210	81.1	7.83	210	0.38	210	0.32	210	7.79	210	0.429	210			1023.09538	210	40.8	210	296.02	210	82.4	210	189.50	210	2.84	210		999	7.580	300		999	8.549	210	8.826	330	13.8	12.7		-0.938299	-0.891107		
2/12/2023 9:45:00 AM	0.550	210	8.470	210	29.755	210	81.3	7.85	210	0.38	210	0.30	210	7.79	210	0.435	210			1023.09343	210	40.6	210	415.20	210	82.4	210	176.47	210	2.44	210		999	7.583	300		999	8.544	210	8.828	330	13.8	12.8		-0.938139	-0.890977		
2/12/2023 10:00:00 AM	0.539	210	8.490	210	29.755	210	81.4	7.86	210	0.32	210	0.31	210	7.80	210	0.424	210			1023.09097	210	41.0	210	605.78	210	82.8	210	169.86	210	2.91	210		999	7.586	300		999	8.552	210	8.831	330	13.8	12.8		-0.937944	-0.890803		
2/12/2023 10:15:00 AM	0.535	210	8.496	210	29.755	210	81.5	7.87	210	0.41	210	0.33	210	7.79	210	0.424	210			1023.09020	210	40.6	210	663.53	210	83.8	210	161.44	210	4.07	210		999	7.593	300		999	8.561	210	8.837	330	13.8	12.8		-0.937544	-0.890436		
2/12/2023 10:30:00 AM	0.529	210	8.500	210	29.756	210	81.7	7.88	210	0.28	210	0.32	210	7.80	210	0.423	210			1023.09023	210	40.8	210	732.58	210	84.9	210	172.37	210	5.12	210		999	7.599	300		999	8.567	210	8.844	330	13.8	12.8		-0.937231	-0.890077		
2/12/2023 10:45:00 AM	0.534	210	8.497	210	29.756	210	81.7	7.88	210	0.37	210	0.31	210	7.80	210	0.430	210			1023.09017	210	40.6	210	465.84	210	84.9	210	177.73	210	5.11	210		999	7.594	300		999	8.567	210	8.839	330	13.8	12.8		-0.937513	-0.890331		
2/12/2023 11:00:00 AM	0.559	210	8.496	210	29.756	210	81.7	7.89	210	0.34	210	0.32	210	7.80	210	0.435	210			1023.09069	210	40.6	210	376.82	210	85.9	210	165.91	210	5.59	210		999	7.592	300		999	8.567	210	8.837	330	13.8	12.8		-0.937600	-0.890454		
2/12/2023 11:15:00 AM	0.570	210	8.491	210	29.757	210	81.7	7.88	210	0.39	210	0.32	210	7.80	210	0.433	210			1023.09199	210	40.6	210	616.71	210	86.6	210	171.87	210	5.48	210		999	7.598	300		999	8.564	210	8.842	330	13.8	12.8		-0.937316	-0.890163		
2/12/2023 11:30:00 AM	0.543	210	8.495	210	29.760	210	81.8	7.89	210	0.32	210	0.32	210	7.80	210	0.427	210			1023.09384	210	40.8	210	850.46	210	85.9	210	147.81	210	5.21	210		999	7.600	300		999	8.563	210	8.845	330	13.8	12.8		-0.937184	-0.890031		
2/12/2023 11:45:00 AM	0.531	210	8.490	210	29.759	210	81.8	7.90	210	0.36	210	0.31	210	7.80	210	0.438	210			1023.09367	210	41.1	210	890.77	210	85.7	210	164.81	210	4.90	210		999	7.602	300		999	8.565	210	8.847	330	13.8	12.9		-0.937057	-0.889895		
2/12/2023 12:00:00 PM	0.528	210	8.495	210	29.754	210	82.3	7.94	210	0.33	210	0.30	210	7.80	210	0.431	210			1023.08940	210	41.5	210	509.99	210	84.9	210	166.12	210	5.07	210		999	7.608	300		999	8.564	210	8.853	330	13.8	12.8		-0.936716	-0.889554		
2/12/2023 12:15:00 PM	0.540	210	8.514	210	29.758	210	82.2	7.93	210	0.34	210	0.30	210	7.80	210	0.423	210			1023.08973	210	42.4	210	1032.48	210	83.6	210	154.74	210	4.30	210		999	7.607	300		999	8.576	210	8.851	330	13.8	12.9		-0.936794	-0.889640		
2/12/2023 12:30:00 PM	0.540	210	8.550	210	29.761	210	82.3	7.93	210	0.29	210	0.32	210	7.80	210	0.425	210			1023.08671	210	42.9	210	703.28	210	81.3	210	156.39	210	4.84	210		999	7.604	300		999	8.594	210	8.849	330	13.8	12.9		-0.936951	-0.889774		
2/12/2023 12:45:00 PM	0.535	210	8.536	210	29.755	210	82.6	7.97	210	0.38	210	0.30	210	7.80	210	0.417	210			1023.08415	210	43.5	210	537.30	210	78.6	210	160.73	210	5.42	210		999	7.606	300		999	8.605	210	8.851	330	13.8	12.8		-0.936852	-0.889664		
2/12/2023 1:00:00 PM	0.512	210	8.507	210	29.765	210	82.1	7.92	210	0.33	210	0.32	210	7.80	210	0.416	210			1023.09614	210	43.7	210	574.72	210	79.3	210	163.27	210	4.58	210		999	7.606	300		999	8.586	210	8.851	330	13.8	12.8		-0.936816	-0.889654		
2/12/2023 1:15:00 PM	0.564	210	8.548	210	29.756	210	82.6	7.97	210	0.33	210	0.30	210	7.80	210	0.424	210			1023.08313	210	44.7	210	979.10	210	76.0	210	158.68	210	4.45	210		999	7.611	300		999	8.602	210	8.854	330	13.8	13.0		-0.936582	-0.889449		
2/12/2023 1:30:00 PM	0.539	210	8.532	210	29.750	210	83.2	8.03	210	0.36	210	0.30	210	7.81	210	0.429	210			1023.08089	210	45.1	210	724.93	210	73.4	210	158.78	210	3.08	210		999	7.612	300		999	8.599	210	8.856	330	13.8	12.8		-0.936517	-0.889358		
2/12/2023 1:45:00 PM	0.544	210	8.504	210	29.753	210	82.5	7.96	210	0.43	210	0.31	210	7.80	210	0.426	210			1023.08722	210	45.1	210	378.94	210	72.1	210	169.01	210	2.32	210		999	7.612	300		999	8.593	210	8.857	330	13.8	12.7		-0.936480	-0.889326		
2/12/2023 2:00:00 PM	0.510	210	8.534	210	29.738	210	82.6	7.97	210	0.35	210	0.31	210	7.80	210	0.423	210			1023.07066	210	45.8	210	781.81	210	69.2	210	160.86	210	2.70	210		999	7.612	300		999	8.599	210	8.856	330	13.8	12.9		-0.936492	-0.889347		
2/12/2023 2:15:00 PM	0.525	210	8.533	210	29.730	210	83.1	8.02	210	0.46	210	0.30	210	7.80	210	0.420	210			1023.06488	210	46.9	210	464.12	210	66.1	210	164.65	210	3.21	210		999	7.615	300		999	8.608	210	8.858	330	13.8	12.8		-0.936333	-0.889193		
2/12/2023 2:30:00 PM	0.513	210	8.527	210	29.735	210	83.0	8.00	210	0.46	210	0.30	210	7.80	210	0.432	210			1023.06999	210	46.7	210	361.50	210	68.9	210	172.82	210	3.08	210		999	7.613	300		999	8.599	210	8.857	330	13.8	12.8		-0.936436	-0.889306		
2/12/2023 2:45:00 PM	0.505	210	8.538	210	29.738	210	82.8	7.98	210	0.51	210	0.30	210	7.80	210	0.415	210			1023.07050	210	46.4	210	337.99	210	70.5	210	164.13	210	2.33	210		999	7.609	300		999	8.602	210	8.853	330	13.8	12.7		-0.936669	-0.889525		
2/12/2023 3:00:00 PM	0.505	210	8.546	210	29.733	210	83.1	8.01	210	0.56	210	0.29	210	7.80	210	0.417	210			1023.06567	210	46.4	210	248.00	210	69.9	210	152.59	210	2.14	210		999	7.609	300		999	8.614	210	8.852	330	13.8	12.7		-0.936692	-0.889527		
2/12/2023 3:15:00 PM	0.494	210	8.555	210	29.735	210	83.1	8.01	210	0.58	210	0.29	210	7.80	210	0.424	210			1023.06579	210	46.9	210	260.92	210	68.3	210	164.11	210	2.25	210		999	7.598	300		999	8.620	210	8.842	330	13.8	12.7		-0.937303	-0.890127		
2/12/2023 3:30:00 PM	0.493	210	8.566	210	29.743	210	83.0	8.00	210	0.60	210	0.30	210	7.80	210	0.434	210			1023.07072	210	47.1	210	185.30	210	70.4	210	163.20	210	3.12	210		999	7.578	300		999	8.623	210	8.823	330	13.8	12.7		-0.938372	-0.891194		
2/12/2023 3:45:00 PM	0.491	210	8.574	210	29.751	210	83.1	8.00	210	0.65	210	0.29	210	7.80	210	0.410	210			1023.07512	210	48.3	210	176.86	210	67.1	210	159.82	210	3.81	210		999	7.582	300		999	8.635	210	8.826	330	13.8	12.6		-0.938168	-0.891009		
2/12/2023 4:00:00 PM	0.485	210	8.565	210	29.750	210	82.9	7.99	210	0.60	210	0.30	210	7.80	210	0.427	210			1023.07591	210	49.4	210	135.45	210	62.9	210	156.70	210	4.50	210		999	7.585	300		999	8.640	210	8.830	330	13.8	12.6		-0.937985	-0.890791		
2/12/2023 4:15:00 PM	0.493	210	8.518	210	29.739	210	81.6	7.87	210	0.56	210	0.33	210	7.80	210	0.422	210			1023.07446	210	49.4	210	112.77	210	65.1	210	157.40	210	5.97	210		999	7.583	300		999	8.611	210	8.825	330	13.8	12.6		-0.938144	-0.891065		
2/12/2023 4:30:00 PM	0.490	210	8.513	210	29.735	210	81.1	7.83	210	0.49	210	0.36	210	7.79	210	0.430	210			1023.07165	210	49.6	210	64.92	210	63.2	210	153.11	210	5.87	210		999	7.591	300		999	8.596	210	8.834	330	13.8	12.6		-0.937684	-0.890588		
2/12/2023 4:45:00 PM	0.452	210	8.511	210	29.735	210	80.6	7.78	210	0.50	210	0.38	210	7.79	210	0.436	210			1023.07249	210	49.6	210	39.11	210	65.7	210	155.82	210	6.48	210		999	7.594	300		999	8.591	210	8.837	330	13.8	12.6		-0.937480	-0.890390		
2/12/2023 5:00:00 PM	0.485	210	8.508	210	29.725	210	80.4	7.76	210	0.44	210	0.39	210	7.79	210	0.425	210			1023.06483	210	49.8	210	18.75	210	64.9	210	147.88	210	6.54	210		999	7.602	300		999	8.585	210	8.845	330	13.8	12.5		-0.937080	-0.889938		
2/12/2023 5:15:00 PM	0.531	210	8.507	210	29.725	210	80.3	7.75	210	0.46	210	0.39	210	7.79	210	0.435	210			1023.06445	210	50.1	210	8.82	210	62.2	210	149.14	210	6.65	210		999	7.606	300		999	8.582	210	8.849	330	13.8	12.6		-0.936854	-0.889762		
2/12/2023 5:30:00 PM	0.457	210	8.511	210	29.729	210	80.2	7.74	210	0.42	210	0.40	210	7.79	210	0.423	210			1023.06781	210	50.3	210	3.82	210	59.2	210	146.69	210	7.36	210		999	7.605	300		999	8.582	210	8.848	330	13.8	12.5		-0.936902	-0.889814		
2/12/2023 5:45:00 PM	0.449	210	8.508	210	29.730	210	80.3	7.75	210	0.46	210	0.38	210	7.79	210	0.423	210			1023.06812	210	50.3	210	0.39	330	62.8	210	157.29	210	7.18	210		999	7.602	300		999	8.583	210	8.845	330	13.8	12.5		-0.937070	-0.889947		
2/12/2023 6:00:00 PM	0.502	210	8.508	210	29.736	210	80.2	7.74	210	0.43	210	0.39	210	7.79	210	0.435	210			1023.07345	210	50.5	210	0.18	330	59.5	210	166.30	210	6.87	210		999	7.603	300		999	8.581	210	8.846	330	13.8	12.5		-0.937008	-0.889907		
2/12/2023 6:15:00 PM	0.459	210	8.507	210	29.737	210	80.2	7.74	210	0.47	210	0.38	210	7.79	210	0.417	210			1023.07431	210	50.3	210	0.17	330	61.9	210	164.63	210	5.54	210		999	7.603	300		999	8.581	210	8.846	330	13.8	12.5		-0.937010	-0.889916		
2/12/2023 6:30:00 PM	0.473	210	8.504	210	29.740	210	80.3	7.74	210	0.42	210	0.39	210	7.79	210	0.419	210			1023.07656	210	49.8	210	0.17	330	61.5	210	161.96	210	7.84	210		999	7.603	300		999	8.579	210	8.846	330	13.8	12.5		-0.937028	-0.889926		
2/12/2023 6:45:00 PM	0.461	210	8.502	210	29.742	210	80.4	7.76	210	0.46	210	0.38	210	7.79	210	0.429	210			1023.07869	210	49.8	210	0.17	330	62.5	210	170.70	210	8.29	210		999	7.608	300		999	8.578	210	8.851	330	13.8	12.5		-0.936747	-0.889651		
2/12/2023 7:00:00 PM	0.424	210	8.505	210	29.742	210	80.3	7.75	210	0.42	210	0.39	210	7.79	210	0.432	210			1023.07733	210	49.6	210	0.17	330	60.0	210	191.00	210	7.87	210		999	7.608	300		999	8.576	210	8.850	330	13.8	12.5		-0.936744	-0.889694		
2/12/2023 7:15:00 PM	0.378	210	8.503	210	29.741	210	80.5	7.77	210	0.47	210	0.38	210	7.79	210	0.425	210			1023.07674	210	49.4	210	0.17	330	62.6	210	179.12	210	8.57	210		999	7.610	300		999	8.579	210	8.853	330	13.8	12.5		-0.936630	-0.889538		
2/12/2023 7:30:00 PM	0.470	210	8.506	210	29.740	210	80.6	7.77	210	0.43	210	0.39	210	7.79	210	0.394	210			1023.07707	210	49.2	210	0.17	330	63.4	210	173.28	210	8.40	210		999	7.610	300		999	8.576	210	8.852	330	13.8	12.4		-0.936592	-0.889568		
