**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
3/25/2023 3:45:00 PM	0.539	210	8.044	210	29.815	210	85.7	8.35	210	0.37	210	0.42	210	7.89	210	0.394	210			1023.20064	210	46.7	210	852.13	210	55.1	210	165.00	210	4.03	210		999	7.541	300		999	8.130	210	8.790	330	13.8	14.0		-0.940556	-0.893510		
3/25/2023 4:00:00 PM	0.553	210	8.061	210	29.812	210	86.2	8.40	210	0.35	210	0.40	210	7.90	210	0.381	210			1023.19596	210	46.4	210	728.53	210	51.9	210	156.28	210	3.79	210		999	7.519	300		999	8.159	210	8.768	330	13.8	14.0		-0.941805	-0.894725		
3/25/2023 4:15:00 PM	0.518	210	8.049	210	29.813	210	85.6	8.34	210	0.42	210	0.40	210	7.89	210	0.394	210			1023.19868	210	47.1	210	664.64	210	50.3	210	157.51	210	2.96	210		999	7.514	300		999	8.121	210	8.763	330	13.8	14.0		-0.942096	-0.895032		
3/25/2023 4:30:00 PM	0.527	210	8.049	210	29.817	210	85.7	8.35	210	0.46	210	0.39	210	7.89	210	0.393	210			1023.20140	210	47.1	210	679.35	210	54.6	210	170.34	210	3.35	210		999	7.504	300		999	8.129	210	8.755	330	13.8	14.0		-0.942634	-0.895521		
3/25/2023 4:45:00 PM	0.543	210	8.063	210	29.813	210	85.8	8.36	210	0.49	210	0.36	210	7.89	210	0.401	210			1023.19617	210	47.3	210	578.58	210	50.0	210	162.12	210	2.79	210		999	7.498	300		999	8.130	210	8.749	330	13.8	14.0		-0.942963	-0.895838		
3/25/2023 5:00:00 PM	0.540	210	8.062	210	29.812	210	86.0	8.37	210	0.47	210	0.35	210	7.90	210	0.394	210			1023.19546	210	47.3	210	462.52	210	52.8	210	156.39	210	2.28	210		999	7.490	300		999	8.127	210	8.741	330	13.8	14.0		-0.943407	-0.896276		
3/25/2023 5:15:00 PM	0.527	210	8.067	210	29.802	210	86.2	8.40	210	0.58	210	0.34	210	7.90	210	0.386	210			1023.18689	210	47.1	210	139.15	210	51.0	210	165.12	210	2.23	210		999	7.491	300		999	8.144	210	8.742	330	13.8	14.0		-0.943356	-0.896209		
3/25/2023 5:30:00 PM	0.530	210	8.055	210	29.807	210	86.3	8.41	210	0.58	210	0.35	210	7.90	210	0.377	210			1023.19276	210	47.3	210	273.25	210	57.5	210	168.82	210	1.82	210		999	7.493	300		999	8.133	210	8.743	330	13.8	14.0		-0.943267	-0.896157		
3/25/2023 5:45:00 PM	0.540	210	8.044	210	29.815	210	85.9	8.37	210	0.62	210	0.37	210	7.89	210	0.393	210			1023.20092	210	46.7	210	98.91	210	54.6	210	173.19	210	1.48	210		999	7.497	300		999	8.121	210	8.746	330	13.8	14.1		-0.943059	-0.895991		
3/25/2023 6:00:00 PM	0.537	210	8.030	210	29.823	210	85.6	8.35	210	0.52	210	0.35	210	7.89	210	0.391	210			1023.20853	210	46.5	210	48.28	210	56.2	210	173.55	210	1.39	210		999	7.486	300		999	8.112	210	8.737	330	13.8	13.2		-0.943622	-0.896502		
3/25/2023 6:15:00 PM	0.531	210	8.020	210	29.823	210	85.5	8.34	210	0.63	210	0.37	210	7.89	210	0.392	210			1023.21036	210	46.5	210	20.81	210	61.5	210	193.32	210	1.19	210		999	7.484	300		999	8.106	210	8.734	330	13.8	13.1		-0.943776	-0.896705		
3/25/2023 6:30:00 PM	0.500	210	8.003	210	29.829	210	85.5	8.34	210	0.59	210	0.39	210	7.89	210	0.379	210			1023.21752	210	46.5	210	6.03	210	57.6	210	207.38	210	3.24	210		999	7.478	300		999	8.094	210	8.729	330	13.8	13.0		-0.944074	-0.896998		
3/25/2023 6:45:00 PM	0.520	210	8.008	210	29.830	210	85.4	8.33	210	0.60	210	0.35	210	7.89	210	0.403	210			1023.21776	210	46.2	210	0.64	330	62.3	210	213.58	210	3.57	210		999	7.475	300		999	8.086	210	8.725	330	13.8	12.9		-0.944288	-0.897217		
3/25/2023 7:00:00 PM	0.528	210	8.010	210	29.828	210	85.4	8.33	210	0.59	210	0.37	210	7.89	210	0.395	210			1023.21528	210	46.2	210	0.18	330	65.2	210	208.30	210	2.60	210		999	7.471	300		999	8.085	210	8.721	330	13.8	12.9		-0.944517	-0.897431		
3/25/2023 7:15:00 PM	0.538	210	8.002	210	29.813	210	85.6	8.35	210	0.63	210	0.36	210	7.89	210	0.383	210			1023.20512	210	45.6	210	0.17	330	65.7	210	207.14	210	4.22	210		999	7.486	300		999	8.083	210	8.736	330	13.8	12.9		-0.943653	-0.896602		
3/25/2023 7:30:00 PM	0.525	210	8.013	210	29.802	210	86.1	8.40	210	0.60	210	0.35	210	7.90	210	0.392	210			1023.19491	210	45.3	210	0.17	330	67.7	210	200.42	210	3.15	210		999	7.502	300		999	8.085	210	8.752	330	13.8	12.9		-0.942743	-0.895694		
3/25/2023 7:45:00 PM	0.544	210	8.039	210	29.799	210	86.7	8.45	210	0.66	210	0.35	210	7.90	210	0.390	210			1023.18891	210	45.1	210	0.17	330	69.7	210	176.62	210	2.69	210		999	7.514	300		999	8.101	210	8.763	330	13.8	12.9		-0.942075	-0.895045		
3/25/2023 8:00:00 PM	0.519	210	8.028	210	29.799	210	86.8	8.46	210	0.58	210	0.33	210	7.90	210	0.381	210			1023.18982	210	44.6	210	0.17	330	70.2	210	164.19	210	2.59	210		999	7.519	300		999	8.106	210	8.767	330	13.8	12.9		-0.941814	-0.894816		
3/25/2023 8:15:00 PM	0.526	210	8.042	210	29.797	210	86.7	8.45	210	0.64	210	0.32	210	7.90	210	0.383	210			1023.18708	210	44.6	210	0.17	330	70.3	210	182.38	210	2.88	210		999	7.532	300		999	8.109	210	8.782	330	13.8	12.8		-0.941098	-0.893971		
3/25/2023 8:30:00 PM	0.535	210	8.030	210	29.798	210	86.6	8.45	210	0.61	210	0.33	210	7.90	210	0.394	210			1023.18907	210	44.4	210	0.17	330	70.5	210	183.98	210	2.90	210		999	7.534	300		999	8.109	210	8.784	330	13.8	12.9		-0.940996	-0.893862		
3/25/2023 8:45:00 PM	0.533	210	8.013	210	29.803	210	86.3	8.42	210	0.70	210	0.35	210	7.90	210	0.376	210			1023.19593	210	44.4	210	0.17	330	71.3	210	179.93	210	4.00	210		999	7.524	300		999	8.100	210	8.775	330	13.8	12.8		-0.941546	-0.894400		
3/25/2023 9:00:00 PM	0.544	210	8.013	210	29.803	210	86.1	8.40	210	0.60	210	0.35	210	7.90	210	0.385	210			1023.19560	210	44.4	210	0.17	330	72.8	210	171.10	210	4.39	210		999	7.512	300		999	8.094	210	8.763	330	13.8	12.8		-0.942208	-0.895081		
3/25/2023 9:15:00 PM	0.543	210	8.022	210	29.804	210	86.1	8.39	210	0.66	210	0.32	210	7.90	210	0.388	210			1023.19489	210	44.2	210	0.17	330	73.9	210	163.88	210	4.79	210		999	7.506	300		999	8.092	210	8.756	330	13.8	12.8		-0.942549	-0.895448		
3/25/2023 9:30:00 PM	0.544	210	8.014	210	29.803	210	86.2	8.41	210	0.60	210	0.36	210	7.90	210	0.403	210			1023.19517	210	44.4	210	0.17	330	74.4	210	170.54	210	5.74	210		999	7.512	300		999	8.091	210	8.762	330	13.8	12.9		-0.942204	-0.895110		
3/25/2023 9:45:00 PM	0.543	210	8.012	210	29.804	210	86.2	8.41	210	0.62	210	0.34	210	7.90	210	0.391	210			1023.19660	210	43.3	210	0.17	330	72.3	210	137.57	210	3.10	210		999	7.504	300		999	8.085	210	8.755	330	13.8	12.8		-0.942630	-0.895546		
3/25/2023 10:00:00 PM	0.554	210	7.983	210	29.805	210	86.4	8.43	210	0.66	210	0.34	210	7.90	210	0.392	210			1023.20098	210	42.8	210	0.17	330	72.7	210	143.05	210	3.76	210		999	7.510	300		999	8.083	210	8.760	330	13.8	12.8		-0.942316	-0.895245		
3/25/2023 10:15:00 PM	0.546	210	8.001	210	29.817	210	86.3	8.42	210	0.70	210	0.35	210	7.90	210	0.393	210			1023.20847	210	42.4	210	0.17	330	73.5	210	146.95	210	3.86	210		999	7.510	300		999	8.076	210	8.761	330	13.8	12.9		-0.942301	-0.895230		
3/25/2023 10:30:00 PM	0.542	210	7.994	210	29.827	210	85.8	8.37	210	0.58	210	0.37	210	7.89	210	0.379	210			1023.21729	210	42.6	210	0.17	330	74.8	210	147.80	210	4.30	210		999	7.496	300		999	8.076	210	8.747	330	13.8	12.8		-0.943083	-0.895988		
3/25/2023 10:45:00 PM	0.527	210	8.007	210	29.834	210	85.5	8.34	210	0.62	210	0.39	210	7.89	210	0.394	210			1023.22046	210	42.6	210	0.17	330	74.6	210	133.49	210	3.54	210		999	7.477	300		999	8.073	210	8.728	330	13.8	12.8		-0.944144	-0.897073		
3/25/2023 11:00:00 PM	0.539	210	8.082	210	29.782	210	86.9	8.46	210	0.70	210	0.33	210	7.91	210	0.396	210			1023.16972	210	42.9	210	0.17	330	76.6	210	150.61	210	3.72	210		999	7.458	300		999	8.074	210	8.709	330	13.8	12.8		-0.945203	-0.898102		
3/25/2023 11:15:00 PM	0.540	210	8.108	210	29.774	210	88.5	8.61	210	0.73	210	0.32	210	7.91	210	0.388	210			1023.15920	210	42.8	210	0.17	330	75.4	210	165.14	210	5.69	210		999	7.517	300		999	8.148	210	8.764	330	13.8	12.8		-0.941936	-0.894912		
3/25/2023 11:30:00 PM	0.566	210	8.099	210	29.757	210	88.8	8.65	210	0.70	210	0.31	210	7.91	210	0.381	210			1023.14781	210	42.8	210	0.17	330	75.0	210	166.87	210	4.80	210		999	7.581	300		999	8.161	210	8.829	330	13.8	12.8		-0.938345	-0.891288		
3/25/2023 11:45:00 PM	0.540	210	8.090	210	29.777	210	88.4	8.61	210	0.70	210	0.32	210	7.91	210	0.392	210			1023.16452	210	42.4	210	0.17	330	76.1	210	164.55	210	5.02	210		999	7.604	300		999	8.160	210	8.852	330	13.8	12.8		-0.937063	-0.890022		
3/26/2023 12:00:00 AM	0.538	210	8.078	210	29.788	210	88.0	8.57	210	0.67	210	0.34	210	7.91	210	0.401	210			1023.17463	210	42.2	210	0.17	330	76.3	210	163.69	210	3.66	210		999	7.606	300		999	8.153	210	8.854	330	13.8	12.8		-0.936920	-0.889907		
3/26/2023 12:15:00 AM	0.542	210	8.070	210	29.785	210	88.0	8.58	210	0.69	210	0.33	210	7.91	210	0.393	210			1023.17363	210	42.2	210	0.17	330	77.2	210	177.07	210	5.07	210		999	7.599	300		999	8.148	210	8.847	330	13.8	12.8		-0.937346	-0.890334		
3/26/2023 12:30:00 AM	0.584	210	8.053	210	29.797	210	87.6	8.54	210	0.63	210	0.35	210	7.90	210	0.382	210			1023.18528	210	42.0	210	0.17	330	75.4	210	177.88	210	5.01	210		999	7.593	300		999	8.139	210	8.842	330	13.8	12.8		-0.937673	-0.890614		
3/26/2023 12:45:00 AM	0.575	210	8.061	210	29.780	210	87.9	8.56	210	0.69	210	0.32	210	7.91	210	0.386	210			1023.17099	210	42.2	210	0.17	330	75.8	210	176.13	210	4.94	210		999	7.574	300		999	8.135	210	8.821	330	13.8	12.8		-0.938758	-0.891780		
3/26/2023 1:00:00 AM	0.556	210	8.062	210	29.787	210	88.0	8.57	210	0.66	210	0.33	210	7.90	210	0.392	210			1023.17592	210	42.0	210	0.17	330	73.7	210	180.94	210	4.79	210		999	7.553	300		999	8.133	210	8.801	330	13.8	12.8		-0.939913	-0.892894		
3/26/2023 1:15:00 AM	0.528	210	8.053	210	29.786	210	87.9	8.57	210	0.68	210	0.31	210	7.91	210	0.394	210			1023.17642	210	41.7	210	0.17	330	72.0	210	193.27	210	5.20	210		999	7.549	300		999	8.127	210	8.798	330	13.8	12.8		-0.940137	-0.893082		
3/26/2023 1:30:00 AM	0.545	210	8.099	210	29.745	210	89.1	8.67	210	0.68	210	0.30	210	7.91	210	0.407	210			1023.13790	210	41.9	210	0.17	330	71.4	210	168.78	210	5.37	210		999	7.552	300		999	8.159	210	8.798	330	13.8	12.7		-0.939959	-0.892979		
3/26/2023 1:45:00 AM	0.569	210	8.095	210	29.750	210	89.3	8.70	210	0.73	210	0.28	210	7.91	210	0.384	210			1023.14291	210	41.7	210	0.17	330	74.9	210	159.89	210	4.81	210		999	7.562	300		999	8.168	210	8.810	330	13.8	12.8		-0.939366	-0.892358		
3/26/2023 2:00:00 AM	0.569	210	8.077	210	29.763	210	88.7	8.64	210	0.69	210	0.31	210	7.91	210	0.383	210			1023.15532	210	41.9	210	0.17	330	75.3	210	164.27	210	5.67	210		999	7.564	300		999	8.152	210	8.811	330	13.8	12.7		-0.939312	-0.892285		
3/26/2023 2:15:00 AM	0.549	210	8.052	210	29.775	210	88.3	8.61	210	0.67	210	0.30	210	7.91	210	0.396	210			1023.16819	210	41.7	210	0.17	330	77.7	210	175.29	210	6.46	210		999	7.530	300		999	8.144	210	8.778	330	13.8	12.7		-0.941177	-0.894167		
3/26/2023 2:30:00 AM	0.573	210	8.056	210	29.782	210	88.1	8.59	210	0.65	210	0.32	210	7.91	210	0.378	210			1023.17286	210	41.3	210	0.17	330	77.1	210	173.12	210	5.86	210		999	7.515	300		999	8.131	210	8.763	330	13.8	12.7		-0.942037	-0.895031		
3/26/2023 2:45:00 AM	0.521	210	8.039	210	29.787	210	87.9	8.57	210	0.71	210	0.31	210	7.91	210	0.390	210			1023.17960	210	41.1	210	0.17	330	76.3	210	193.97	210	6.36	210		999	7.503	300		999	8.124	210	8.752	330	13.8	12.7		-0.942697	-0.895661		
3/26/2023 3:00:00 AM	0.563	210	8.032	210	29.793	210	87.5	8.54	210	0.61	210	0.32	210	7.90	210	0.397	210			1023.18496	210	41.1	210	0.17	330	76.9	210	175.25	210	5.48	210		999	7.488	300		999	8.115	210	8.736	330	13.8	12.7		-0.943551	-0.896530		
3/26/2023 3:15:00 AM	0.544	210	8.023	210	29.801	210	86.9	8.48	210	0.67	210	0.33	210	7.89	210	0.397	210			1023.19239	210	41.0	210	0.17	330	77.6	210	175.49	210	5.48	210		999	7.469	300		999	8.104	210	8.717	330	13.8	12.7		-0.944621	-0.897619		
3/26/2023 3:30:00 AM	0.563	210	8.002	210	29.802	210	87.1	8.49	210	0.60	210	0.33	210	7.90	210	0.387	210			1023.19656	210	41.0	210	0.17	330	77.9	210	180.39	210	5.46	210		999	7.435	300		999	8.100	210	8.684	330	13.8	12.7		-0.946491	-0.899468		
3/26/2023 3:45:00 AM	0.568	210	7.992	210	29.814	210	86.8	8.47	210	0.63	210	0.31	210	7.89	210	0.388	210			1023.20698	210	41.0	210	0.17	330	78.7	210	175.70	210	6.45	210		999	7.407	300		999	8.080	210	8.658	330	13.8	12.7		-0.948042	-0.900972		
3/26/2023 4:00:00 AM	0.559	210	7.995	210	29.811	210	86.7	8.46	210	0.58	210	0.33	210	7.89	210	0.403	210			1023.20406	210	41.1	210	0.17	330	79.7	210	169.54	210	5.13	210		999	7.408	300		999	8.078	210	8.657	330	13.8	12.7		-0.948031	-0.901019		
3/26/2023 4:15:00 AM	0.541	210	8.013	210	29.800	210	86.9	8.48	210	0.64	210	0.32	210	7.90	210	0.391	210			1023.19334	210	41.0	210	0.17	330	78.6	210	178.19	210	6.53	210		999	7.404	300		999	8.083	210	8.654	330	13.8	12.7		-0.948228	-0.901144		
3/26/2023 4:30:00 AM	0.577	210	8.014	210	29.805	210	86.9	8.47	210	0.63	210	0.33	210	7.90	210	0.394	210			1023.19663	210	41.0	210	0.17	330	77.4	210	174.79	210	5.10	210		999	7.405	300		999	8.083	210	8.655	330	13.8	12.7		-0.948174	-0.901113		
3/26/2023 4:45:00 AM	0.591	210	7.997	210	29.810	210	86.8	8.47	210	0.61	210	0.33	210	7.90	210	0.395	210			1023.20285	210	40.8	210	0.17	330	78.2	210	176.21	210	5.42	210		999	7.401	300		999	8.080	210	8.651	330	13.8	12.7		-0.948386	-0.901313		
3/26/2023 5:00:00 AM	0.564	210	8.005	210	29.807	210	86.9	8.47	210	0.60	210	0.33	210	7.90	210	0.408	210			1023.19991	210	41.0	210	0.17	330	80.1	210	176.39	210	5.35	210		999	7.395	300		999	8.083	210	8.644	330	13.8	12.7		-0.948727	-0.901710		
3/26/2023 5:15:00 AM	0.535	210	8.009	210	29.804	210	86.9	8.48	210	0.61	210	0.31	210	7.90	210	0.382	210			1023.19719	210	40.6	210	0.17	330	79.3	210	173.76	210	3.82	210		999	7.403	300		999	8.081	210	8.653	330	13.8	12.7		-0.948271	-0.901205		
3/26/2023 5:30:00 AM	0.557	210	8.012	210	29.807	210	86.9	8.48	210	0.59	210	0.33	210	7.90	210	0.397	210			1023.19905	210	40.8	210	0.18	330	80.3	210	170.34	210	4.60	210		999	7.411	300		999	8.088	210	8.661	330	13.8	12.6		-0.947847	-0.900774		
3/26/2023 5:45:00 AM	0.545	210	8.011	210	29.810	210	86.6	8.45	210	0.64	210	0.33	210	7.90	210	0.392	210			1023.20127	210	40.8	210	0.79	330	80.6	210	182.45	210	3.58	210		999	7.412	300		999	8.085	210	8.663	330	13.8	12.6		-0.947772	-0.900640		
3/26/2023 6:00:00 AM	0.551	210	8.003	210	29.811	210	86.7	8.46	210	0.61	210	0.31	210	7.90	210	0.391	210			1023.20304	210	41.0	210	4.77	210	79.7	210	161.30	210	3.13	210		999	7.418	300		999	8.085	210	8.669	330	13.8	12.6		-0.947435	-0.900302		
3/26/2023 6:15:00 AM	0.540	210	8.006	210	29.812	210	86.7	8.46	210	0.66	210	0.32	210	7.90	210	0.391	210			1023.20315	210	40.8	210	17.45	210	80.2	210	175.67	210	4.55	210		999	7.396	300		999	8.085	210	8.647	330	13.8	12.7		-0.948654	-0.901574		
3/26/2023 6:30:00 AM	0.554	210	8.016	210	29.811	210	86.7	8.46	210	0.64	210	0.33	210	7.90	210	0.394	210			1023.20171	210	40.6	210	41.75	210	79.3	210	166.97	210	2.89	210		999	7.405	300		999	8.083	210	8.656	330	13.8	12.7		-0.948168	-0.901070		
3/26/2023 6:45:00 AM	0.539	210	8.013	210	29.809	210	86.8	8.46	210	0.70	210	0.31	210	7.90	210	0.391	210			1023.20026	210	40.6	210	54.27	210	77.9	210	173.17	210	2.87	210		999	7.406	300		999	8.088	210	8.656	330	13.8	12.7		-0.948101	-0.901034		
3/26/2023 7:00:00 AM	0.553	210	8.013	210	29.807	210	86.8	8.47	210	0.58	210	0.31	210	7.90	210	0.391	210			1023.19908	210	40.8	210	116.35	210	77.6	210	196.27	210	2.35	210		999	7.420	300		999	8.085	210	8.670	330	13.8	12.7		-0.947357	-0.900261		
3/26/2023 7:15:00 AM	0.549	210	8.017	210	29.809	210	86.8	8.46	210	0.64	210	0.31	210	7.90	210	0.388	210			1023.19953	210	41.0	210	154.86	210	77.0	210	177.58	210	2.19	210		999	7.410	300		999	8.083	210	8.661	330	13.8	12.8		-0.947901	-0.900798		
3/26/2023 7:30:00 AM	0.548	210	8.022	210	29.808	210	86.9	8.47	210	0.56	210	0.31	210	7.90	210	0.378	210			1023.19833	210	41.1	210	246.04	210	77.0	210	167.20	210	1.58	210		999	7.433	300		999	8.089	210	8.684	330	13.8	12.9		-0.946593	-0.899479		
3/26/2023 7:45:00 AM	0.553	210	8.020	210	29.807	210	87.0	8.48	210	0.59	210	0.30	210	7.90	210	0.396	210			1023.19772	210	41.3	210	319.42	210	75.7	210	164.83	210	2.15	210		999	7.446	300		999	8.088	210	8.697	330	13.8	13.0		-0.945905	-0.898790		
3/26/2023 8:00:00 AM	0.554	210	8.021	210	29.802	210	87.1	8.49	210	0.56	210	0.32	210	7.90	210	0.389	210			1023.19375	210	41.5	210	324.02	210	74.6	210	199.96	210	2.08	210		999	7.444	300		999	8.095	210	8.694	330	13.8	13.2		-0.946016	-0.898891		
3/26/2023 8:15:00 AM	0.556	210	8.021	210	29.805	210	87.1	8.50	210	0.60	210	0.31	210	7.90	210	0.381	210			1023.19587	210	41.5	210	360.08	210	74.4	210	178.27	210	1.87	210		999	7.420	300		999	8.094	210	8.671	330	13.8	13.4		-0.947320	-0.900191		
3/26/2023 8:30:00 AM	0.562	210	8.028	210	29.806	210	87.2	8.51	210	0.61	210	0.31	210	7.90	210	0.384	210			1023.19583	210	41.7	210	411.72	210	72.9	210	163.58	210	1.23	210		999	7.354	300		999	8.097	210	8.605	330	13.8	13.4		-0.951016	-0.903904		
3/26/2023 8:45:00 AM	0.555	210	8.034	210	29.802	210	87.4	8.52	210	0.55	210	0.32	210	7.90	210	0.393	210			1023.19175	210	41.9	210	414.00	210	72.7	210	172.24	210	1.56	210		999	7.327	300		999	8.103	210	8.578	330	13.8	13.5		-0.952498	-0.905383		
3/26/2023 9:00:00 AM	0.559	210	8.035	210	29.802	210	87.4	8.52	210	0.47	210	0.31	210	7.90	210	0.391	210			1023.19127	210	42.0	210	529.67	210	71.6	210	159.36	210	1.50	210		999	7.330	300		999	8.106	210	8.580	330	13.8	13.6		-0.952354	-0.905252		
3/26/2023 9:15:00 AM	0.568	210	8.042	210	29.803	210	87.4	8.51	210	0.44	210	0.32	210	7.90	210	0.390	210			1023.19177	210	42.4	210	1075.73	210	70.9	210	167.74	210	2.04	210		999	7.346	300		999	8.115	210	8.596	330	13.8	13.9		-0.951455	-0.904365		
3/26/2023 9:30:00 AM	0.563	210	8.058	210	29.803	210	87.4	8.52	210	0.36	210	0.30	210	7.90	210	0.387	210			1023.18901	210	42.4	210	716.16	210	70.5	210	155.58	210	3.26	210		999	7.373	300		999	8.124	210	8.624	330	13.8	14.5		-0.949950	-0.902814		
3/26/2023 9:45:00 AM	0.563	210	8.110	210	29.803	210	87.8	8.55	210	0.34	210	0.29	210	7.90	210	0.386	210			1023.18248	210	42.8	210	712.91	210	68.9	210	164.85	210	3.35	210		999	7.330	300		999	8.148	210	8.580	330	13.8	14.5		-0.952358	-0.905224		
3/26/2023 10:00:00 AM	0.561	210	8.122	210	29.803	210	87.8	8.54	210	0.28	210	0.30	210	7.90	210	0.374	210			1023.18045	210	42.9	210	1339.13	210	66.9	210	162.99	210	3.92	210		999	7.297	300		999	8.166	210	8.548	330	13.8	14.6		-0.954165	-0.907017		
3/26/2023 10:15:00 AM	0.554	210	8.135	210	29.805	210	87.8	8.54	210	0.30	210	0.29	210	7.90	210	0.385	210			1023.18027	210	43.1	210	1076.44	210	63.7	210	165.57	210	2.85	210		999	7.302	300		999	8.184	210	8.552	330	13.8	14.5		-0.953921	-0.906763		
3/26/2023 10:30:00 AM	0.571	210	8.144	210	29.798	210	88.0	8.56	210	0.26	210	0.30	210	7.90	210	0.393	210			1023.17362	210	43.7	210	836.57	210	63.6	210	168.48	210	3.81	210		999	7.320	300		999	8.198	210	8.571	330	13.8	14.5		-0.952880	-0.905708		
3/26/2023 10:45:00 AM	0.571	210	8.099	210	29.800	210	87.9	8.55	210	0.31	210	0.31	210	7.90	210	0.395	210			1023.18113	210	44.0	210	1358.77	210	62.8	210	155.28	210	4.14	210		999	7.358	300		999	8.189	210	8.608	330	13.8	14.5		-0.950770	-0.903649		
3/26/2023 11:00:00 AM	0.561	210	8.131	210	29.804	210	88.0	8.56	210	0.25	210	0.30	210	7.90	210	0.383	210			1023.18047	210	44.2	210	1396.61	210	64.8	210	157.89	210	3.26	210		999	7.386	300		999	8.205	210	8.636	330	13.8	14.4		-0.949205	-0.902076		
