**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
2/27/2023 12:30:00 AM	0.373	210	7.993	210	29.648	210	85.2	8.32	210	0.60	210	0.41	210	7.85	210	0.420	210			1023.07601	210	39.3	210	0.17	330	78.0	210	186.85	210	3.39	210		999	7.518	300		999	8.064	210	8.770	330	13.8	12.7		-0.941847	-0.894605		
2/27/2023 12:45:00 AM	0.368	210	8.001	210	29.649	210	85.1	8.31	210	0.69	210	0.43	210	7.85	210	0.417	210			1023.07497	210	39.5	210	0.17	330	78.0	210	164.67	210	3.70	210		999	7.514	300		999	8.069	210	8.765	330	13.8	12.7		-0.942089	-0.894834		
2/27/2023 1:00:00 AM	0.367	210	8.002	210	29.650	210	85.1	8.31	210	0.63	210	0.41	210	7.85	210	0.418	210			1023.07591	210	39.2	210	0.17	330	75.3	210	131.57	210	3.07	210		999	7.517	300		999	8.074	210	8.768	330	13.8	12.8		-0.941935	-0.894684		
2/27/2023 1:15:00 AM	0.361	210	7.998	210	29.650	210	84.9	8.29	210	0.66	210	0.39	210	7.85	210	0.418	210			1023.07698	210	38.8	210	0.17	330	75.5	210	125.56	210	2.54	210		999	7.536	300		999	8.073	210	8.788	330	13.8	12.7		-0.940846	-0.893589		
2/27/2023 1:30:00 AM	0.376	210	7.992	210	29.663	210	84.8	8.28	210	0.58	210	0.41	210	7.85	210	0.416	210			1023.08779	210	38.6	210	0.17	330	76.6	210	123.24	210	2.61	210		999	7.509	300		999	8.064	210	8.760	330	13.8	12.7		-0.942361	-0.895128		
2/27/2023 1:45:00 AM	0.376	210	8.002	210	29.684	210	84.7	8.27	210	0.61	210	0.44	210	7.85	210	0.414	210			1023.10262	210	38.4	210	0.17	330	75.9	210	126.67	210	2.62	210		999	7.558	300		999	8.076	210	8.810	330	13.8	12.7		-0.939628	-0.892338		
2/27/2023 2:00:00 AM	0.370	210	8.056	210	29.700	210	84.2	8.21	210	0.54	210	0.48	210	7.85	210	0.425	210			1023.10801	210	38.4	210	0.17	330	75.0	210	102.45	210	2.54	210		999	7.553	300		999	8.111	210	8.805	330	13.8	12.7		-0.939900	-0.892606		
2/27/2023 2:15:00 AM	0.375	210	8.032	210	29.677	210	84.2	8.21	210	0.64	210	0.43	210	7.84	210	0.417	210			1023.09321	210	38.3	210	0.17	330	74.6	210	92.04	210	1.90	210		999	7.535	300		999	8.089	210	8.787	330	13.8	12.7		-0.940908	-0.893620		
2/27/2023 2:30:00 AM	0.373	210	7.982	210	29.654	210	84.6	8.27	210	0.63	210	0.41	210	7.85	210	0.421	210			1023.08195	210	38.3	210	0.17	330	74.8	210	61.29	210	1.62	210		999	7.492	300		999	8.074	210	8.744	330	13.8	12.7		-0.943335	-0.896035		
2/27/2023 2:45:00 AM	0.368	210	7.983	210	29.652	210	84.9	8.29	210	0.67	210	0.38	210	7.85	210	0.428	210			1023.08010	210	37.9	210	0.17	330	76.8	210	52.16	210	1.25	210		999	7.426	300		999	8.068	210	8.677	330	13.8	12.7		-0.947026	-0.899771		
2/27/2023 3:00:00 AM	0.369	210	7.996	210	29.656	210	84.8	8.28	210	0.59	210	0.41	210	7.85	210	0.421	210			1023.08129	210	37.9	210	0.17	330	76.9	210	102.28	210	0.37	210		999	7.391	300		999	8.068	210	8.642	330	13.8	12.7		-0.948985	-0.901720		
2/27/2023 3:15:00 AM	0.369	210	7.978	210	29.662	210	84.6	8.26	210	0.64	210	0.37	210	7.85	210	0.415	210			1023.08891	210	37.7	210	0.17	330	77.2	210	84.95	210	0.00	210		999	7.371	300		999	8.065	210	8.623	330	13.8	12.7		-0.950065	-0.902790		
2/27/2023 3:30:00 AM	0.356	210	7.974	210	29.672	210	84.4	8.25	210	0.62	210	0.42	210	7.85	210	0.418	210			1023.09744	210	37.5	210	0.17	330	78.9	210	26.28	210	1.70	210		999	7.389	300		999	8.074	210	8.642	330	13.8	12.6		-0.949044	-0.901735		
2/27/2023 3:45:00 AM	0.355	210	8.041	210	29.686	210	84.2	8.21	210	0.58	210	0.41	210	7.84	210	0.429	210			1023.09860	210	37.9	210	0.17	330	78.3	210	38.83	210	1.63	210		999	7.391	300		999	8.078	210	8.643	330	13.8	12.6		-0.948942	-0.901657		
2/27/2023 4:00:00 AM	0.357	210	7.969	210	29.664	210	84.3	8.24	210	0.57	210	0.40	210	7.85	210	0.435	210			1023.09189	210	37.0	210	0.17	330	78.4	210	42.60	210	0.93	210		999	7.418	300		999	8.074	210	8.669	330	13.8	12.6		-0.947471	-0.900209		
2/27/2023 4:15:00 AM	0.350	210	7.985	210	29.668	210	84.6	8.26	210	0.61	210	0.40	210	7.85	210	0.421	210			1023.09220	210	37.5	210	0.17	330	79.0	210	48.73	210	0.91	210		999	7.410	300		999	8.070	210	8.661	330	13.8	12.7		-0.947917	-0.900653		
2/27/2023 4:30:00 AM	0.350	210	7.975	210	29.666	210	84.5	8.26	210	0.55	210	0.40	210	7.85	210	0.416	210			1023.09202	210	37.5	210	0.17	330	78.2	210	32.80	210	1.30	210		999	7.410	300		999	8.068	210	8.660	330	13.8	12.7		-0.947897	-0.900701		
2/27/2023 4:45:00 AM	0.344	210	8.023	210	29.688	210	84.1	8.21	210	0.55	210	0.41	210	7.84	210	0.418	210			1023.10313	210	37.7	210	0.17	330	78.3	210	18.44	210	1.46	210		999	7.426	300		999	8.077	210	8.678	330	13.8	12.7		-0.947022	-0.899733		
2/27/2023 5:00:00 AM	0.348	210	8.013	210	29.689	210	83.9	8.19	210	0.52	210	0.39	210	7.84	210	0.423	210			1023.10549	210	37.2	210	0.17	330	79.1	210	19.09	210	1.21	210		999	7.441	300		999	8.091	210	8.692	330	13.8	12.7		-0.946175	-0.898934		
2/27/2023 5:15:00 AM	0.341	210	8.004	210	29.686	210	84.0	8.20	210	0.56	210	0.39	210	7.84	210	0.424	210			1023.10427	210	37.4	210	0.17	330	79.1	210	27.37	210	0.46	210		999	7.429	300		999	8.085	210	8.680	330	13.8	12.6		-0.946856	-0.899603		
2/27/2023 5:30:00 AM	0.338	210	7.994	210	29.695	210	83.9	8.20	210	0.51	210	0.40	210	7.84	210	0.418	210			1023.11264	210	37.5	210	0.17	330	78.6	210	143.84	210	1.12	210		999	7.404	300		999	8.088	210	8.656	330	13.8	12.7		-0.948226	-0.900941		
2/27/2023 5:45:00 AM	0.327	210	8.010	210	29.687	210	83.9	8.19	210	0.57	210	0.40	210	7.84	210	0.409	210			1023.10429	210	37.5	210	0.17	330	77.0	210	16.92	210	1.63	210		999	7.397	300		999	8.100	210	8.648	330	13.8	12.6		-0.948604	-0.901370		
2/27/2023 6:00:00 AM	0.336	210	8.046	210	29.694	210	83.7	8.16	210	0.49	210	0.39	210	7.84	210	0.422	210			1023.10445	210	37.2	210	0.17	330	76.7	210	35.53	210	1.44	210		999	7.438	300		999	8.103	210	8.690	330	13.8	12.6		-0.946324	-0.899024		
2/27/2023 6:15:00 AM	0.332	210	8.037	210	29.694	210	83.7	8.17	210	0.54	210	0.39	210	7.84	210	0.417	210			1023.10546	210	37.0	210	0.17	330	76.8	210	88.26	210	1.57	210		999	7.456	300		999	8.112	210	8.709	330	13.8	12.7		-0.945297	-0.897969		
2/27/2023 6:30:00 AM	0.323	210	8.054	210	29.698	210	83.6	8.15	210	0.53	210	0.40	210	7.84	210	0.419	210			1023.10654	210	37.0	210	0.21	330	77.9	210	19.16	210	2.35	210		999	7.492	300		999	8.118	210	8.744	330	13.8	12.6		-0.943309	-0.896000		
2/27/2023 6:45:00 AM	0.318	210	8.056	210	29.699	210	83.5	8.14	210	0.53	210	0.38	210	7.84	210	0.425	210			1023.10724	210	37.2	210	1.25	210	78.1	210	54.61	210	1.58	210		999	7.500	300		999	8.119	210	8.751	330	13.8	12.7		-0.942880	-0.895616		
2/27/2023 7:00:00 AM	0.318	210	8.050	210	29.695	210	83.6	8.15	210	0.50	210	0.42	210	7.84	210	0.421	210			1023.10480	210	37.2	210	4.63	210	76.7	210	264.45	210	0.01	210		999	7.494	300		999	8.116	210	8.746	330	13.8	12.6		-0.943207	-0.895908		
2/27/2023 7:15:00 AM	0.316	210	8.039	210	29.695	210	83.6	8.16	210	0.53	210	0.40	210	7.84	210	0.410	210			1023.10614	210	37.5	210	13.57	210	69.7	210	120.74	210	0.92	210		999	7.501	300		999	8.118	210	8.752	330	13.8	12.7		-0.942806	-0.895538		
2/27/2023 7:30:00 AM	0.314	210	8.046	210	29.699	210	83.6	8.15	210	0.49	210	0.39	210	7.84	210	0.424	210			1023.10846	210	38.3	210	19.80	210	69.8	210	37.48	210	1.65	210		999	7.496	300		999	8.121	210	8.748	330	13.8	12.7		-0.943088	-0.895801		
2/27/2023 7:45:00 AM	0.301	210	8.014	210	29.694	210	83.6	8.16	210	0.54	210	0.37	210	7.84	210	0.427	210			1023.10940	210	37.4	210	32.95	210	74.0	210	16.37	210	1.81	210		999	7.510	300		999	8.106	210	8.762	330	13.8	12.6		-0.942284	-0.895023		
2/27/2023 8:00:00 AM	0.312	210	8.013	210	29.696	210	83.7	8.17	210	0.52	210	0.38	210	7.84	210	0.414	210			1023.11082	210	37.5	210	46.52	210	73.4	210	345.43	210	0.46	210		999	7.509	300		999	8.109	210	8.761	330	13.8	12.6		-0.942379	-0.895084		
2/27/2023 8:15:00 AM	0.303	210	8.063	210	29.701	210	83.7	8.16	210	0.53	210	0.39	210	7.84	210	0.423	210			1023.10762	210	37.9	210	61.15	210	74.0	210	60.91	210	1.95	210		999	7.471	300		999	8.121	210	8.722	330	13.8	12.7		-0.944507	-0.897221		
2/27/2023 8:30:00 AM	0.309	210	8.044	210	29.699	210	83.5	8.14	210	0.49	210	0.39	210	7.84	210	0.425	210			1023.10867	210	38.1	210	84.57	210	73.7	210	35.22	210	0.56	210		999	7.489	300		999	8.127	210	8.741	330	13.8	12.7		-0.943468	-0.896206		
2/27/2023 8:45:00 AM	0.302	210	8.040	210	29.700	210	83.5	8.14	210	0.53	210	0.38	210	7.84	210	0.410	210			1023.11037	210	38.6	210	78.90	210	72.4	210	329.11	210	0.47	210		999	7.476	300		999	8.126	210	8.727	330	13.8	12.7		-0.944230	-0.896970		
2/27/2023 9:00:00 AM	0.309	210	8.033	210	29.692	210	83.8	8.17	210	0.51	210	0.38	210	7.84	210	0.417	210			1023.10437	210	38.8	210	58.39	210	71.4	210	175.76	210	0.57	210		999	7.521	300		999	8.116	210	8.772	330	13.8	12.7		-0.941701	-0.894440		
2/27/2023 9:15:00 AM	0.309	210	8.031	210	29.693	210	83.8	8.18	210	0.54	210	0.39	210	7.84	210	0.412	210			1023.10590	210	39.2	210	77.02	210	70.6	210	233.19	210	3.04	210		999	7.490	300		999	8.114	210	8.741	330	13.8	12.7		-0.943405	-0.896209		
2/27/2023 9:30:00 AM	0.317	210	7.963	210	29.662	210	84.0	8.21	210	0.54	210	0.38	210	7.84	210	0.420	210			1023.09085	210	37.5	210	121.79	210	74.5	210	120.57	210	1.98	210		999	7.492	300		999	8.092	210	8.743	330	13.8	12.7		-0.943290	-0.896084		
2/27/2023 9:45:00 AM	0.296	210	7.980	210	29.675	210	84.1	8.22	210	0.52	210	0.37	210	7.84	210	0.420	210			1023.09862	210	37.2	210	212.22	210	78.8	210	20.93	210	2.60	210		999	7.529	300		999	8.076	210	8.780	330	13.8	12.7		-0.941236	-0.894017		
2/27/2023 10:00:00 AM	0.286	210	8.004	210	29.683	210	84.1	8.21	210	0.46	210	0.38	210	7.84	210	0.428	210			1023.10174	210	37.4	210	221.01	210	80.1	210	323.43	210	1.94	210		999	7.467	300		999	8.083	210	8.718	330	13.8	12.8		-0.944708	-0.897494		
2/27/2023 10:15:00 AM	0.294	210	8.000	210	29.688	210	84.2	8.22	210	0.48	210	0.38	210	7.84	210	0.416	210			1023.10583	210	37.9	210	312.22	210	79.3	210	59.90	210	1.92	210		999	7.466	300		999	8.083	210	8.717	330	13.8	12.9		-0.944783	-0.897576		
2/27/2023 10:30:00 AM	0.310	210	8.026	210	29.684	210	84.1	8.21	210	0.42	210	0.39	210	7.84	210	0.416	210			1023.09925	210	38.3	210	325.19	210	79.2	210	192.93	210	1.35	210		999	7.545	300		999	8.089	210	8.795	330	13.8	13.0		-0.940363	-0.893174		
2/27/2023 10:45:00 AM	0.305	210	8.024	210	29.685	210	84.2	8.22	210	0.54	210	0.38	210	7.84	210	0.415	210			1023.10049	210	39.0	210	202.46	210	76.2	210	21.78	210	1.73	210		999	7.525	300		999	8.100	210	8.776	330	13.8	12.9		-0.941472	-0.894259		
2/27/2023 11:00:00 AM	0.299	210	8.035	210	29.686	210	84.2	8.21	210	0.43	210	0.37	210	7.84	210	0.424	210			1023.09937	210	39.5	210	291.17	210	76.4	210	339.58	210	2.57	210		999	7.541	300		999	8.103	210	8.792	330	13.8	12.9		-0.940576	-0.893355		
2/27/2023 11:15:00 AM	0.284	210	8.013	210	29.686	210	84.2	8.22	210	0.49	210	0.37	210	7.84	210	0.417	210			1023.10252	210	40.2	210	292.49	210	74.7	210	319.18	210	2.11	210		999	7.546	300		999	8.097	210	8.797	330	13.8	13.0		-0.940317	-0.893079		
2/27/2023 11:30:00 AM	0.290	210	8.014	210	29.680	210	84.4	8.23	210	0.46	210	0.37	210	7.84	210	0.416	210			1023.09830	210	40.2	210	298.84	210	71.3	210	260.61	210	0.42	210		999	7.509	300		999	8.096	210	8.760	330	13.8	13.0		-0.942372	-0.895127		
2/27/2023 11:45:00 AM	0.304	210	8.010	210	29.678	210	84.5	8.24	210	0.53	210	0.35	210	7.85	210	0.424	210			1023.09662	210	40.8	210	259.09	210	69.1	210	222.15	210	0.52	210		999	7.495	300		999	8.090	210	8.747	330	13.8	12.9		-0.943136	-0.895852		
2/27/2023 12:00:00 PM	0.293	210	8.035	210	29.684	210	84.4	8.23	210	0.42	210	0.36	210	7.84	210	0.423	210			1023.09822	210	41.1	210	362.72	210	70.8	210	254.95	210	1.27	210		999	7.503	300		999	8.095	210	8.754	330	13.8	13.0		-0.942699	-0.895457		
2/27/2023 12:15:00 PM	0.301	210	8.017	210	29.681	210	84.3	8.23	210	0.55	210	0.36	210	7.84	210	0.428	210			1023.09869	210	40.6	210	157.83	210	70.3	210	259.98	210	2.42	210		999	7.512	300		999	8.103	210	8.763	330	13.8	12.9		-0.942220	-0.894969		
2/27/2023 12:30:00 PM	0.297	210	8.033	210	29.686	210	84.2	8.22	210	0.52	210	0.35	210	7.84	210	0.413	210			1023.09973	210	41.1	210	196.41	210	69.9	210	191.18	210	4.28	210		999	7.503	300		999	8.100	210	8.754	330	13.8	12.9		-0.942709	-0.895498		
2/27/2023 12:45:00 PM	0.290	210	8.026	210	29.683	210	84.4	8.24	210	0.61	210	0.35	210	7.84	210	0.405	210			1023.09853	210	40.6	210	157.76	210	75.5	210	195.20	210	5.90	210		999	7.516	300		999	8.104	210	8.766	330	13.8	12.8		-0.942003	-0.894773		
2/27/2023 1:00:00 PM	0.324	210	8.006	210	29.675	210	84.6	8.26	210	0.53	210	0.36	210	7.85	210	0.418	210			1023.09516	210	40.2	210	221.97	210	78.0	210	206.25	210	6.28	210		999	7.541	300		999	8.097	210	8.792	330	13.8	12.9		-0.940575	-0.893353		
2/27/2023 1:15:00 PM	0.326	210	8.032	210	29.680	210	84.5	8.25	210	0.47	210	0.36	210	7.84	210	0.414	210			1023.09533	210	39.9	210	330.01	210	77.8	210	194.92	210	4.19	210		999	7.557	300		999	8.104	210	8.809	330	13.8	13.0		-0.939664	-0.892416		
2/27/2023 1:30:00 PM	0.293	210	8.033	210	29.689	210	84.4	8.23	210	0.51	210	0.37	210	7.84	210	0.423	210			1023.10245	210	39.9	210	211.00	210	78.0	210	182.51	210	2.92	210		999	7.564	300		999	8.100	210	8.814	330	13.8	12.9		-0.939306	-0.892098		
2/27/2023 1:45:00 PM	0.296	210	8.027	210	29.680	210	84.4	8.24	210	0.52	210	0.35	210	7.84	210	0.427	210			1023.09578	210	39.9	210	278.78	210	77.0	210	136.05	210	2.40	210		999	7.546	300		999	8.103	210	8.797	330	13.8	13.0		-0.940291	-0.893056		
2/27/2023 2:00:00 PM	0.301	210	8.044	210	29.677	210	84.6	8.26	210	0.37	210	0.35	210	7.85	210	0.430	210			1023.09147	210	40.6	210	780.97	210	77.1	210	147.25	210	0.67	210		999	7.533	300		999	8.104	210	8.784	330	13.8	13.2		-0.941026	-0.893775		
2/27/2023 2:15:00 PM	0.281	210	8.070	210	29.683	210	84.6	8.25	210	0.44	210	0.35	210	7.85	210	0.421	210			1023.09256	210	40.8	210	484.62	210	74.1	210	171.78	210	1.02	210		999	7.488	300		999	8.121	210	8.739	330	13.8	13.2		-0.943515	-0.896291		
2/27/2023 2:30:00 PM	0.282	210	8.049	210	29.681	210	84.8	8.27	210	0.48	210	0.34	210	7.85	210	0.417	210			1023.09385	210	41.1	210	303.92	210	72.6	210	172.60	210	2.79	210		999	7.451	300		999	8.127	210	8.702	330	13.8	13.1		-0.945623	-0.898354		
2/27/2023 2:45:00 PM	0.285	210	8.034	210	29.678	210	84.8	8.28	210	0.60	210	0.34	210	7.85	210	0.425	210			1023.09394	210	41.5	210	283.84	210	72.0	210	181.20	210	2.16	210		999	7.433	300		999	8.119	210	8.683	330	13.8	13.0		-0.946629	-0.899395		
2/27/2023 3:00:00 PM	0.292	210	8.047	210	29.680	210	84.9	8.28	210	0.51	210	0.34	210	7.85	210	0.420	210			1023.09333	210	41.7	210	346.59	210	71.9	210	158.46	210	1.89	210		999	7.437	300		999	8.114	210	8.688	330	13.8	13.1		-0.946377	-0.899139		
2/27/2023 3:15:00 PM	0.279	210	8.058	210	29.684	210	84.7	8.26	210	0.61	210	0.34	210	7.85	210	0.417	210			1023.09498	210	41.9	210	197.39	210	71.8	210	198.32	210	1.18	210		999	7.458	300		999	8.130	210	8.708	330	13.8	13.1		-0.945210	-0.897976		
2/27/2023 3:30:00 PM	0.275	210	8.050	210	29.671	210	84.9	8.28	210	0.61	210	0.35	210	7.85	210	0.420	210			1023.08614	210	41.7	210	230.27	210	69.5	210	118.44	210	4.26	210		999	7.479	300		999	8.127	210	8.730	330	13.8	13.0		-0.944036	-0.896788		
2/27/2023 3:45:00 PM	0.279	210	8.057	210	29.680	210	85.0	8.29	210	0.70	210	0.34	210	7.85	210	0.422	210			1023.09168	210	41.9	210	71.92	210	70.7	210	81.51	210	1.86	210		999	7.507	300		999	8.123	210	8.758	330	13.8	12.9		-0.942446	-0.895197		
2/27/2023 4:00:00 PM	0.275	210	8.051	210	29.684	210	84.8	8.27	210	0.55	210	0.34	210	7.85	210	0.416	210			1023.09608	210	42.2	210	235.03	210	71.0	210	130.38	210	0.04	210		999	7.507	300		999	8.129	210	8.758	330	13.8	12.9		-0.942466	-0.895202		
2/27/2023 4:15:00 PM	0.270	210	8.049	210	29.674	210	85.0	8.29	210	0.66	210	0.33	210	7.85	210	0.414	210			1023.08827	210	42.6	210	161.35	210	68.3	210	50.70	210	1.79	210		999	7.485	300		999	8.130	210	8.736	330	13.8	12.9		-0.943676	-0.896429		
2/27/2023 4:30:00 PM	0.273	210	8.061	210	29.681	210	84.8	8.27	210	0.59	210	0.33	210	7.85	210	0.414	210			1023.09229	210	42.6	210	143.23	210	69.3	210	24.22	210	2.76	210		999	7.482	300		999	8.124	210	8.733	330	13.8	12.9		-0.943840	-0.896608		
2/27/2023 4:45:00 PM	0.274	210	8.029	210	29.664	210	84.7	8.26	210	0.66	210	0.33	210	7.85	210	0.423	210			1023.08329	210	42.0	210	153.98	210	70.9	210	99.80	210	4.01	210		999	7.489	300		999	8.121	210	8.739	330	13.8	12.8		-0.943487	-0.896269		
2/27/2023 5:00:00 PM	0.274	210	8.036	210	29.677	210	84.6	8.26	210	0.59	210	0.32	210	7.85	210	0.418	210			1023.09238	210	41.3	210	123.46	210	73.8	210	94.98	210	1.78	210		999	7.496	300		999	8.118	210	8.747	330	13.8	12.9		-0.943084	-0.895846		
3/1/2023 1:45:00 AM	0.444	210	7.983	210	29.696	210	83.3	8.14	210	0.50	210	0.34	210	7.84	210	0.421	210			1023.11590	210	37.5	210	0.17	330	82.2	210	30.63	210	1.89	210		999	7.399	300		999	8.089	210	8.650	330	13.8	12.5		-0.948518	-0.901308		
3/1/2023 2:00:00 AM	0.417	210	8.003	210	29.702	210	83.4	8.14	210	0.46	210	0.30	210	7.84	210	0.427	210			1023.11696	210	37.2	210	0.17	330	83.2	210	50.71	210	1.45	210		999	7.384	300		999	8.080	210	8.635	330	13.8	12.5		-0.949352	-0.902154		
3/1/2023 2:15:00 AM	0.437	210	8.010	210	29.699	210	83.2	8.12	210	0.51	210	0.31	210	7.84	210	0.422	210			1023.11355	210	36.1	210	0.17	330	82.9	210	34.97	210	1.94	210		999	7.370	300		999	8.095	210	8.621	330	13.8	12.6		-0.950138	-0.902915		
3/1/2023 2:30:00 AM	0.429	210	8.018	210	29.701	210	83.1	8.11	210	0.46	210	0.29	210	7.84	210	0.420	210			1023.11412	210	36.1	210	0.17	330	84.5	210	36.53	210	1.20	210		999	7.380	300		999	8.094	210	8.631	330	13.8	12.5		-0.949553	-0.902349		
3/1/2023 2:45:00 AM	0.447	210	8.038	210	29.701	210	83.3	8.12	210	0.53	210	0.33	210	7.84	210	0.421	210			1023.11174	210	36.1	210	0.17	330	84.5	210	29.70	210	1.50	210		999	7.377	300		999	8.103	210	8.627	330	13.8	12.5		-0.949718	-0.902541		
3/1/2023 3:00:00 AM	0.438	210	8.036	210	29.700	210	83.2	8.12	210	0.47	210	0.33	210	7.84	210	0.425	210			1023.11086	210	36.1	210	0.17	330	84.8	210	16.45	210	0.85	210		999	7.381	300		999	8.103	210	8.631	330	13.8	12.6		-0.949509	-0.902348		
3/1/2023 3:15:00 AM	0.436	210	8.029	210	29.700	210	83.2	8.12	210	0.52	210	0.29	210	7.84	210	0.428	210			1023.11170	210	36.1	210	0.17	330	84.7	210	49.46	210	1.28	210		999	7.376	300		999	8.103	210	8.625	330	13.8	12.6		-0.949794	-0.902649		
3/1/2023 3:30:00 AM	0.449	210	7.982	210	29.691	210	83.9	8.19	210	0.48	210	0.32	210	7.84	210	0.420	210			1023.11226	210	36.1	210	0.17	330	85.0	210	55.50	210	1.53	210		999	7.366	300		999	8.070	210	8.617	330	13.8	12.5		-0.950331	-0.903129		
3/1/2023 3:45:00 AM	0.445	210	7.984	210	29.692	210	84.1	8.22	210	0.53	210	0.32	210	7.84	210	0.426	210			1023.11211	210	35.9	210	0.17	330	85.2	210	56.92	210	1.44	210		999	7.398	300		999	8.074	210	8.649	330	13.8	12.5		-0.948542	-0.901361		
3/1/2023 4:00:00 AM	0.459	210	7.986	210	29.695	210	84.1	8.22	210	0.50	210	0.33	210	7.84	210	0.416	210			1023.11486	210	35.9	210	0.17	330	84.4	210	48.21	210	2.31	210		999	7.431	300		999	8.056	210	8.683	330	13.8	12.5		-0.946725	-0.899500		
3/1/2023 4:15:00 AM	0.449	210	7.942	210	29.697	210	84.0	8.21	210	0.54	210	0.35	210	7.84	210	0.413	210			1023.12252	210	36.3	210	0.17	330	85.3	210	103.53	210	1.69	210		999	7.436	300		999	8.059	210	8.687	330	13.8	12.6		-0.946434	-0.899239		
