**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
7/6/2022 6:30:00 PM	0.577	111	13.714	111	28.620	111	6.3	0.55	434	32.28	111	1.45	111	9.09	320	0.046	210			1021.32078	111	62.9	111	139.69	111	79.2	111	156.43	111	5.27	414		999	8.238	300		999	13.703	210		440	11.5	13.4	HCEP-Van	-0.899640	-0.850187		
7/6/2022 6:45:00 PM	0.569	111	13.763	111	28.608	111	4.9	0.43	434	17.02	111	1.63	111	9.08	320	0.038	210			1021.30237	111	66.2	111	95.93	111	72.9	111	153.54	111	5.18	414		999	8.263	300		999	13.750	210		440	11.4	13.3	HCEP-Van	-0.898192	-0.848682		
7/6/2022 7:00:00 PM	0.569	111	13.842	111	28.602	111	3.6	0.31	434	17.44	111	6.70	111	9.04	320	0.038	210			1021.28245	111	66.7	111	41.40	111	69.8	111	135.60	111	5.12	414		999	8.207	300		999	13.810	210		440	11.3	13.3	HCEP-Van	-0.901399	-0.851811		
7/6/2022 7:15:00 PM	0.582	111	13.853	111	28.583	111	2.6	0.22	434	34.73	111	3.00	111	9.01	320	0.032	210			1021.26541	111	67.6	111	22.25	111	68.7	111	136.58	111	5.06	414		999	8.236	300		999	13.850	210		440	11.3	13.1	HCEP-Van	-0.899710	-0.850101		
7/6/2022 7:30:00 PM	0.577	111	13.877	111	28.576	111	2.0	0.17	434	19.21	111	3.26	111	9.00	320	0.039	210			1021.25534	111	67.4	111	10.44	111	68.0	111	142.40	111	5.03	414		999	8.223	300		999	13.889	210		440	11.2	13.0	HCEP-Van	-0.900435	-0.850791		
7/6/2022 7:45:00 PM	0.587	111	13.895	111	28.556	111	1.9	0.17	434	18.16	111	1.09	111	8.98	320	0.041	210			1021.23595	111	67.2	111	6.80	111	67.5	111	221.68	111	5.09	414		999	8.218	300		999	13.900	210		440	11.2	13.0	HCEP-Van	-0.900705	-0.851077		
7/6/2022 8:00:00 PM	0.585	111	13.946	111	28.563	111	1.9	0.17	434	50.40	111	3.18	111	8.97	320	0.033	210			1021.23143	111	65.1	111	2.00	111	72.7	111	171.38	111	5.16	414		999	8.250	300		999	13.951	210		440	11.2	13.0	HCEP-Van	-0.898874	-0.849174		
7/6/2022 8:15:00 PM	0.589	111	13.857	111	28.534	111	1.9	0.17	434	18.03	111	0.98	111	8.97	320	0.036	210			1021.22667	111	61.3	111	0.38	131	82.0	111	218.68	111	5.29	414		999	8.077	300		999	13.951	210		440	11.2	13.0	HCEP-Van	-0.908727	-0.859080		
7/6/2022 8:30:00 PM	0.590	111	13.763	111	28.527	111	1.9	0.17	434	18.40	111	2.42	111	8.98	320	0.054	210			1021.23948	111	61.3	111	0.21	131	84.6	111	323.31	111	5.45	414		999	8.149	300		999	13.911	210		440	11.2	13.0	HCEP-Van	-0.904626	-0.855036		
7/6/2022 8:45:00 PM	0.595	111	13.784	111	28.533	111	1.9	0.17	434	16.25	111	0.85	111	8.99	320	0.051	210			1021.24035	111	61.3	111	0.17	131	86.2	111	317.50	111	5.14	414		999	8.192	300		999	13.885	210		440	11.2	13.0	HCEP-Van	-0.902210	-0.852660		
7/6/2022 9:00:00 PM	0.581	111	13.841	111	28.524	111	1.9	0.17	434	17.74	111	3.67	111	9.04	320	0.045	210			1021.22213	111	60.8	111	0.17	131	86.2	111	301.56	111	4.62	414		999	8.227	300		999	13.900	210		440	11.2	13.0	HCEP-Van	-0.900204	-0.850563		
7/6/2022 9:15:00 PM	0.579	111	13.947	111	28.516	111	1.9	0.17	434	18.69	111	10.68	111	9.02	320	0.039	210			1021.19499	111	59.9	111	0.17	131	86.0	111	292.48	111	4.89	414		999	8.161	300		999	13.944	210		440	11.1	13.0	HCEP-Van	-0.903966	-0.854248		
7/6/2022 9:30:00 PM	0.601	111	14.046	111	28.510	111	1.9	0.17	434	19.99	111	22.17	111	9.00	320	0.044	210			1021.17052	111	59.1	111	0.17	131	85.9	111	73.17	111	4.78	414		999	8.240	300		999	14.006	210		440	11.2	12.9	HCEP-Van	-0.899433	-0.849655		
7/6/2022 9:45:00 PM	0.604	111	14.100	111	28.510	111	1.9	0.16	434	17.54	111	25.63	111	8.94	320	0.042	210			1021.16008	111	59.5	111	0.17	131	86.4	111	325.57	111	4.30	414		999	8.227	300		999	14.069	210		440	11.1	12.9	HCEP-Van	-0.900127	-0.850278		
7/6/2022 10:00:00 PM	0.593	111	14.086	111	28.472	111	1.9	0.16	434	17.08	111	3.18	111	8.93	320	0.045	210			1021.13401	111	59.9	111	0.17	131	86.8	111	148.45	111	4.25	414		999	8.192	300		999	14.101	210		440	11.1	13.0	HCEP-Van	-0.902135	-0.852252		
7/6/2022 10:15:00 PM	0.574	111	14.017	111	28.503	111	1.9	0.17	434	17.51	111	1.10	111	8.93	320	0.053	210			1021.17129	111	60.4	111	0.17	131	87.8	111	155.80	111	4.33	414		999	8.219	300		999	14.004	210		440	11.1	13.0	HCEP-Van	-0.900614	-0.850948		
7/6/2022 10:30:00 PM	0.577	111	13.698	111	28.466	111	1.9	0.17	434	17.51	111	1.01	111	8.95	320	0.038	210			1021.20563	111	60.8	111	0.17	131	88.2	111	101.96	111	4.32	414		999	8.187	300		999	13.954	210		440	11.1	12.9	HCEP-Van	-0.902473	-0.852873		
7/6/2022 10:45:00 PM	0.589	111	13.934	111	28.517	111	1.9	0.17	434	19.99	111	1.46	111	8.95	320	0.039	210			1021.19836	111	60.4	111	0.17	131	88.1	111	207.71	111	4.38	414		999	8.162	300		999	13.977	210		440	11.1	12.9	HCEP-Van	-0.903908	-0.854226		
7/6/2022 11:00:00 PM	0.581	111	13.750	111	28.478	111	1.9	0.17	434	18.79	111	1.00	111	8.95	320	0.182	210			1021.20472	111	58.4	111	0.17	131	87.5	111	209.71	111	4.51	414		999	8.133	300		999	13.925	210		440	11.1	12.9	HCEP-Van	-0.905556	-0.855898		
7/6/2022 11:15:00 PM	0.595	111	13.878	111	28.479	111	1.9	0.17	434	16.00	111	0.94	111	8.92	320	0.000	440			1021.18040	111	58.8	111	0.17	131	88.3	111	169.33	111	4.58	414		999	8.087	300		999	13.941	210		440	11.1	12.9	HCEP-Van	-0.908174	-0.858456		
7/6/2022 11:30:00 PM	0.586	111	13.843	111	28.436	111	1.9	0.17	434	15.77	111	1.01	111	8.91	320	0.358	210			1021.15361	111	59.1	111	0.16	131	88.2	111	173.20	111	4.65	414		999	8.139	300		999	13.941	210		440	11.1	13.0	HCEP-Van	-0.905233	-0.855423		
7/6/2022 11:45:00 PM	0.581	111	13.886	111	28.371	111	1.9	0.17	434	30.65	111	6.17	111	8.89	320	0.000	440			1021.09510	111	59.7	111	0.16	131	88.6	111	199.35	111	4.73	414		999	8.239	300		999	13.968	210		440	11.1	12.9	HCEP-Van	-0.899489	-0.849599		
7/7/2022 12:00:00 AM	0.606	111	13.837	111	28.236	111	1.9	0.17	434	17.26	111	1.18	111	8.88	320	0.000	440			1021.00103	111	59.9	111	0.16	131	88.0	111	166.26	111	4.75	414		999	8.004	300		999	13.955	210		440	11.1	12.9	HCEP-Van	-0.912882	-0.863033		
7/7/2022 12:15:00 AM	0.594	111	14.067	111	28.223	111	1.9	0.17	434	24.75	111	4.20	111	8.86	320	0.049	210			1020.94540	111	60.6	111	0.16	131	88.7	111	154.79	111	4.76	414		999	8.035	300		999	13.999	210		440	11.1	12.9	HCEP-Van	-0.911127	-0.861236		
7/7/2022 12:30:00 AM	0.600	111	14.110	111	28.303	111	1.9	0.17	434	26.04	111	7.77	111	8.84	320	0.041	210			1020.99867	111	60.6	111	0.16	131	87.6	111	164.08	111	4.78	414		999	8.196	300		999	14.011	210		440	11.1	12.9	HCEP-Van	-0.901956	-0.852021		
7/7/2022 12:45:00 AM	0.597	111	13.919	111	28.400	111	1.9	0.17	434	86.77	111	12.51	111	8.91	320	0.048	210			1021.11121	111	60.8	111	0.16	131	88.1	111	142.62	111	4.79	414		999	8.058	300		999	13.998	210		440	11.1	12.9	HCEP-Van	-0.909792	-0.859931		
7/7/2022 1:00:00 AM	0.597	111	13.920	111	28.391	111	1.9	0.17	434	47.38	111	20.02	111	9.10	320	0.054	210			1021.10379	111	60.8	111	0.16	131	86.6	111	150.82	111	4.80	414		999	8.180	300		999	13.967	210		440	11.1	12.9	HCEP-Van	-0.902838	-0.853039		
7/7/2022 1:15:00 AM	0.592	111	14.207	111	28.403	111	1.9	0.17	434	17.61	111	2.86	111	9.12	320	0.054	210			1021.05633	111	60.9	111	0.16	131	84.8	111	148.95	111	4.81	414		999	8.095	300		999	14.014	210		440	11.1	12.9	HCEP-Van	-0.907691	-0.857776		
7/7/2022 1:30:00 AM	0.595	111	14.448	111	28.387	111	1.9	0.16	434	93.06	111	33.47	111	9.16	320	0.045	210			1020.99548	111	60.6	111	0.16	131	85.3	111	156.08	111	4.82	414		999	8.078	300		999	14.162	210		440	11.1	12.9	HCEP-Van	-0.908623	-0.858424		
7/7/2022 1:45:00 AM	0.601	111	14.304	111	28.347	111	1.9	0.16	434	90.96	111	12.50	111	9.19	320	0.044	210			1020.99374	111	60.4	111	0.16	131	84.8	111	169.46	111	4.85	414		999	8.141	300		999	14.189	210		440	11.1	12.9	HCEP-Van	-0.905028	-0.854918		
7/7/2022 2:00:00 AM	0.598	111	14.296	111	28.374	111	2.1	0.18	434	31.63	111	8.40	111	9.25	320	0.040	210			1021.01588	111	59.1	111	0.16	131	86.5	111	181.28	111	4.90	414		999	8.168	300		999	14.222	210		440	11.1	12.9	HCEP-Van	-0.903472	-0.853378		
7/7/2022 2:15:00 AM	0.598	111	13.947	111	28.415	111	2.5	0.22	434	44.06	111	56.60	111	9.27	320	0.033	210			1021.11721	111	59.7	111	0.16	131	86.0	111	185.84	111	4.93	414		999	7.902	300		999	14.156	210		440	11.1	12.9	HCEP-Van	-0.918628	-0.868756		
7/7/2022 2:30:00 AM	0.607	111	13.804	111	28.439	111	4.7	0.41	434	19.98	111	13.41	111	9.31	320	0.040	210			1021.16416	111	59.3	111	0.16	131	86.7	111	180.05	111	4.97	414		999	8.040	300		999	14.067	210		440	11.1	12.9	HCEP-Van	-0.910793	-0.861030		
7/7/2022 2:45:00 AM	0.596	111	13.580	111	28.491	111	8.8	0.77	434	43.84	111	8.31	111	9.32	320	0.039	210			1021.24747	111	58.8	111	0.16	131	86.9	111	174.29	111	4.98	414		999	8.119	300		999	13.938	210		440	11.1	12.9	HCEP-Van	-0.906323	-0.856729		
7/7/2022 3:00:00 AM	0.599	111	13.675	111	28.485	111	12.6	1.10	434	12.21	111	3.36	111	9.32	320	0.029	210			1021.22441	111	59.1	111	0.16	131	87.0	111	174.73	111	4.98	414		999	8.117	300		999	13.897	210		440	11.1	12.9	HCEP-Van	-0.906454	-0.856811		
7/7/2022 3:15:00 AM	0.601	111	13.739	111	28.498	111	14.5	1.26	434	54.15	111	7.20	111	9.30	320	0.047	210			1021.22164	111	59.5	111	0.16	131	83.5	111	207.94	111	5.03	414		999	7.853	300		999	13.875	210		440	11.1	12.9	HCEP-Van	-0.921540	-0.871908		
7/7/2022 3:30:00 AM	0.601	111	13.803	111	28.471	111	14.1	1.22	434	19.39	111	28.55	111	9.30	320	0.031	210			1021.18912	111	59.0	111	0.16	131	83.7	111	195.48	111	5.07	414		999	8.068	300		999	13.876	210		440	11.1	12.9	HCEP-Van	-0.909281	-0.859564		
7/7/2022 3:45:00 AM	0.601	111	13.805	111	28.464	111	12.4	1.07	434	15.41	111	1.47	111	9.20	320	0.033	210			1021.18319	111	58.8	111	0.20	131	84.8	111	141.62	111	5.06	414		999	7.996	300		999	13.883	210		440	11.1	12.9	HCEP-Van	-0.913346	-0.863594		
7/7/2022 4:00:00 AM	0.603	111	13.740	111	28.458	111	10.0	0.87	434	15.24	111	62.42	111	9.19	320	0.037	210			1021.19092	111	58.6	111	0.93	131	85.5	111	146.44	111	5.02	414		999	8.008	300		999	13.856	210		440	11.1	12.9	HCEP-Van	-0.912679	-0.862908		
7/7/2022 4:15:00 AM	0.588	111	13.960	111	28.490	111	8.3	0.72	434	17.57	111	1.11	111	9.18	320	0.035	210			1021.17225	111	58.4	111	5.24	111	86.3	111	164.21	111	4.95	414		999	8.083	300		999	13.935	210		440	11.1	12.9	HCEP-Van	-0.908407	-0.858548		
7/7/2022 4:30:00 AM	0.602	111	13.812	111	28.451	111	7.6	0.66	434	43.89	111	3.39	111	9.18	320	0.055	210			1021.17155	111	58.4	111	18.27	111	86.1	111	139.97	111	4.93	414		999	8.125	300		999	13.892	210		440	11.1	12.9	HCEP-Van	-0.906011	-0.856220		
7/7/2022 4:45:00 AM	0.605	111	13.650	111	28.451	111	8.4	0.73	434	14.66	111	1.00	111	9.18	320	0.044	210			1021.20304	111	58.1	111	35.98	111	87.5	111	117.81	111	4.84	414		999	8.083	300		999	13.848	210		440	11.1	12.9	HCEP-Van	-0.908408	-0.858736		
7/7/2022 5:00:00 AM	0.606	111	13.523	111	28.463	111	11.2	0.98	434	15.73	111	15.31	111	9.20	320	0.046	210			1021.23705	111	58.1	111	58.12	111	87.8	111	150.89	111	4.83	414		999	8.078	300		999	13.758	210		440	11.1	12.9	HCEP-Van	-0.908740	-0.859207		
7/7/2022 5:15:00 AM	0.606	111	13.415	111	28.468	111	15.1	1.32	434	14.51	111	1.02	111	9.23	320	0.039	210			1021.26138	111	57.9	111	111.07	111	87.3	111	162.31	111	4.84	414		999	7.990	300		999	13.665	210		440	11.2	12.9	HCEP-Van	-0.913791	-0.864331		
7/7/2022 5:30:00 AM	0.611	111	13.291	111	28.494	111	18.5	1.62	434	50.88	111	12.45	111	9.24	320	0.039	210			1021.30543	111	58.2	111	146.35	111	87.3	111	177.28	111	4.85	414		999	8.089	300		999	13.549	210		440	11.2	13.0	HCEP-Van	-0.908211	-0.858845		
7/7/2022 5:45:00 AM	0.618	111	13.278	111	28.491	111	22.8	2.00	434	16.91	111	1.07	111	9.23	320	0.047	210			1021.30552	111	57.5	111	201.84	111	87.3	111	191.54	111	4.90	414		999	8.013	300		999	13.494	210		440	11.3	13.1	HCEP-Van	-0.912505	-0.863120		
7/7/2022 6:00:00 AM	0.613	111	13.330	111	28.519	111	24.7	2.17	434	15.47	111	37.86	111	9.24	320	0.031	210			1021.31716	111	57.9	111	219.02	111	88.2	111	201.51	111	4.95	414		999	7.774	300		999	13.470	210	8.977	330	11.4	13.2	HCEP-Van	-0.926133	-0.876742		
7/7/2022 6:15:00 AM	0.605	111	13.376	111	28.508	111	23.0	2.01	434	18.10	111	1.35	111	9.27	320	0.048	210			1021.30012	111	58.6	111	589.77	111	87.3	111	151.25	111	4.97	414		999	8.112	300		999	13.479	210		440	12.0	14.1	HCEP-Van	-0.906915	-0.857426		
7/7/2022 6:30:00 AM	0.628	111	13.618	111	28.513	111	20.3	1.78	434	9.01	111	13.12	111	9.24	320	0.045	210			1021.25714	111	59.5	111	668.52	111	83.9	111	174.27	111	4.85	414		999	8.147	300		999	13.547	210		440	12.1	14.2	HCEP-Van	-0.904861	-0.855245		
7/7/2022 6:45:00 AM	0.620	111	13.537	111	28.437	111	18.4	1.61	434	7.68	111	34.80	111	9.20	320	0.055	210			1021.21452	111	58.8	111	747.55	111	84.6	111	178.20	111	4.95	414		999	8.055	300		999	13.555	210		440	11.6	13.8	HCEP-Van	-0.910127	-0.860484		
7/7/2022 7:00:00 AM	0.623	111	12.602	111	28.346	111	16.6	1.47	434	6.55	111	0.81	111	9.23	320	0.100	210			1021.32002	111	58.4	111	737.00	111	84.5	111	233.25	111	5.14	414		999	8.011	300		999	13.218	210		440	11.6	13.6	HCEP-Van	-0.912751	-0.863778		
7/7/2022 7:15:00 AM	0.613	111	12.283	111	28.451	111	15.6	1.39	434	20.94	111	1.71	111	9.27	320	0.119	210			1021.45987	111	58.1	111	840.26	111	84.1	111	230.05	111	5.31	414		999	7.361	300		999	12.932	210	8.558	330	11.8	13.6	HCEP-Van	-0.949735	-0.900993		
7/7/2022 7:30:00 AM	0.611	111	12.375	111	28.553	111	14.3	1.28	434	29.13	111	38.45	111	9.23	320	0.132	210			1021.52189	111	58.6	111	960.94	111	85.0	111	193.46	111	5.43	414		999	7.349	300		999	12.750	210	8.548	330	11.7	13.8	HCEP-Van	-0.950446	-0.901824		
7/7/2022 7:45:00 AM	0.596	111	12.690	111	28.612	111	11.8	1.05	434	5.01	111	0.63	111	9.26	320	0.065	210			1021.50996	111	60.4	111	807.80	111	79.3	111	144.91	111	5.35	414		999	7.050	300		999	12.677	210	8.254	210	11.8	13.5	HCEP-Van	-0.967416	-0.918601		
7/7/2022 8:00:00 AM	0.597	111	12.995	111	28.586	111	9.6	0.85	434	16.53	111	31.72	111	9.21	320	0.002	440			1021.43294	111	61.3	111	1105.11	111	75.9	111	145.60	111	5.31	414		999	7.506	300		999	12.829	210	8.716	330	11.6	13.5	HCEP-Van	-0.941499	-0.892237		
7/7/2022 8:15:00 AM	0.606	111	13.229	111	28.579	111	32.4	2.85	434	19.80	111	5.25	111	9.29	320	0.067	210			1021.38331	111	61.1	111	1184.51	111	75.1	111	168.05	111	5.34	414		999	7.889	300		999	12.884	210		440	11.7	13.5	HCEP-Van	-0.919779	-0.870480		
7/7/2022 8:30:00 AM	0.605	111	13.692	111	28.510	111	92.3	8.04	414	7.16	111	11.38	111	9.37	320	0.000	440			1021.24062	111	60.9	111	1069.87	111	75.1	111	171.66	111	5.43	414		999	7.387	300		999	13.220	210	8.601	330	11.6	13.5	HCEP-Van	-0.948208	-0.898337		
7/7/2022 8:45:00 AM	0.611	111	13.465	111	28.519	111	119.9	10.47	111	16.11	111	1.39	111	9.37	320	0.035	210			1021.29112	111	60.8	111	1435.70	111	75.6	111	165.68	111	5.51	414		999	6.995	330		999	13.288	210	8.208	210	11.8	14.2	HCEP-Van	-0.970437	-0.920640		
7/7/2022 9:00:00 AM	0.614	111	13.544	111	28.576	111	129.0	11.25	111	2.92	111	1.53	111	9.35	320	0.052	210			1021.32012	111	61.3	111	1533.31	111	74.5	111	165.96	111	5.57	414		999	6.922	330		999	13.404	210	8.136	210	11.6	13.7	HCEP-Van	-0.974563	-0.924705		
7/7/2022 9:15:00 AM	0.608	111	13.573	111	28.588	111	131.1	11.42	111	14.27	111	1.75	111	9.33	320	0.036	210			1021.32399	111	61.7	111	1544.03	111	74.2	111	166.49	111	5.61	414		999	7.031	300		999	13.472	210	8.241	210	11.7	13.6	HCEP-Van	-0.968382	-0.918680		
7/7/2022 9:30:00 AM	0.620	111	13.694	111	28.603	111	131.5	11.44	111	46.35	111	61.86	111	9.34	320	0.018	210			1021.31225	111	61.8	111	1215.82	111	74.0	111	179.04	111	5.69	414		999	7.589	300		999	13.536	210	8.800	330	11.6	14.1	HCEP-Van	-0.936619	-0.886819		
7/7/2022 9:45:00 AM	0.619	111	13.605	111	28.619	111	130.3	11.35	111	6.44	111	10.21	111	9.37	320	-0.015	440			1021.34123	111	62.0	111	1624.87	111	74.1	111	187.59	111	5.76	414		999	7.589	300		999	13.586	210	8.800	330	11.8	13.5	HCEP-Van	-0.936610	-0.886812		
7/7/2022 10:00:00 AM	0.622	111	13.802	111	28.626	111	128.5	11.15	111	15.60	111	1.42	111	9.32	320	-0.011	440			1021.30831	111	62.2	111	1628.15	111	73.3	111	186.94	111	5.86	414		999	7.526	300		999	13.679	210	8.734	330	11.6	13.7	HCEP-Van	-0.940200	-0.890475		
7/7/2022 10:15:00 AM	0.616	111	14.242	111	28.647	111	128.5	11.08	111	3.65	111	5.20	111	9.30	320	0.051	210			1021.23740	111	63.1	111	1661.57	111	72.1	111	168.95	111	5.90	414		999	7.944	300		999	13.736	210		440	11.7	13.5	HCEP-Van	-0.916397	-0.866547		
7/7/2022 10:30:00 AM	0.625	111	13.647	111	28.609	111	127.9	11.12	111	4.13	111	1.09	111	9.30	320	-0.021	440			1021.32571	111	63.8	111	1664.58	111	69.5	111	170.44	111	5.89	414		999	7.590	300		999	13.664	210	8.798	330	11.7	13.6	HCEP-Van	-0.936570	-0.886810		
7/7/2022 10:45:00 AM	0.614	111	14.173	111	28.624	111	128.9	11.12	111	4.12	111	0.71	111	9.33	320	0.043	210			1021.23344	111	64.2	111	1693.06	111	68.7	111	163.28	111	5.85	414		999	7.944	300		999	13.727	210		440	11.6	14.0	HCEP-Van	-0.916371	-0.866688		
7/7/2022 11:00:00 AM	0.612	111	13.796	111	28.623	111	129.1	11.19	111	5.88	111	10.11	111	9.34	320	0.047	210			1021.30749	111	64.7	111	1775.13	111	67.6	111	158.27	111	5.83	414		999	7.923	300		999	13.670	210		440	11.9	13.5	HCEP-Van	-0.917574	-0.868231		
7/7/2022 11:15:00 AM	0.613	111	13.691	111	28.580	111	127.5	11.11	111	37.68	111	2.69	111	9.38	320	0.072	210			1021.29495	111	65.3	111	1306.46	111	67.2	111	168.83	111	5.72	414		999	7.699	300		999	13.462	210	8.901	330	11.7	14.0	HCEP-Van	-0.930383	-0.881130		
7/7/2022 11:30:00 AM	0.612	111	14.431	111	28.596	111	126.6	10.91	111	3.62	111	0.80	111	9.38	320	0.064	210			1021.16008	111	66.2	111	1855.18	111	64.8	111	163.11	111	5.82	414		999	7.729	300		999	13.594	210	8.937	330	12.0	13.6	HCEP-Van	-0.928637	-0.878984		
7/7/2022 11:45:00 AM	0.625	111	14.402	111	28.160	111	129.8	11.20	111	11.42	111	1.21	111	9.31	320	-0.039	440			1020.83036	111	65.6	111	1762.12	111	67.6	111	166.68	111	5.91	414		999	7.785	300		999	13.697	210	8.981	330	11.7	13.5	HCEP-Van	-0.925446	-0.875957		
7/7/2022 12:00:00 PM	0.620	111	14.205	111	28.147	111	129.4	11.19	111	19.99	111	1.46	111	9.25	320	-0.022	440			1020.85946	111	65.6	111	1883.61	111	67.9	111	167.31	111	5.93	414		999	7.950	300		999	13.672	210		440	11.6	13.5	HCEP-Van	-0.916069	-0.866608		
7/7/2022 12:30:00 PM	0.619	111	13.817	111	28.185	111	129.1	11.25	111	11.87	111	1.11	111	9.30	320	0.056	210			1020.96502	111	66.2	111	2105.41	131	71.6	111	178.79	111	6.00	414		999	8.120	300		999	13.620	210		440	12.2	13.5	HCEP-Van	-0.906419	-0.857159		
7/7/2022 12:45:00 PM	0.616	111	14.709	111	28.187	111	127.7	11.06	111	14.38	111	1.16	111	9.32	320	0.060	210			1020.78883	111	66.9	111	2003.43	131	67.0	111	169.78	111	5.91	414		999	7.994	300		999	13.601	210		440	11.7	13.6	HCEP-Van	-0.913591	-0.864115		
7/7/2022 1:00:00 PM	0.608	111	15.405	111	28.213	111	126.0	10.90	111	9.88	111	1.08	111	9.38	320	0.041	210			1020.66383	111	67.8	111	1996.81	111	64.5	111	174.69	111	5.87	414		999	7.783	300		999	13.575	210	8.978	330	11.7	13.8	HCEP-Van	-0.925598	-0.876296		
7/7/2022 1:15:00 PM	0.620	111	16.185	111	27.867	111	126.5	10.67	111	21.09	111	3.50	111	9.32	320	0.041	210			1020.23096	111	68.7	111	1026.93	111	62.8	111	176.97	111	5.95	414		999	7.859	300		999	14.423	210		440	11.7	13.5	HCEP-Van	-0.920998	-0.870461		
7/7/2022 1:30:00 PM	0.618	111	15.523	111	27.759	111	123.2	10.35	111	5.00	111	0.78	111	9.29	320	0.052	210			1020.29028	111	66.0	111	2085.64	131	67.8	111	327.86	111	6.50	414		999	7.715	300		999	14.761	210	8.914	330	11.7	13.5	HCEP-Van	-0.929159	-0.878399		
