**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
4/19/2023 6:00:00 PM	0.535	210	8.402	210	29.760	210	91.5	8.85	210	1.32	210	0.31	210	7.97	210	0.341	210			1023.10709	210	47.1	210	258.21	210	62.4	210	185.11	210	5.33	210		999	7.531	300		999	8.485	210	8.783	330	13.8	14.0		-0.941033	-0.893565		
4/19/2023 6:15:00 PM	0.529	210	8.370	210	29.770	210	91.2	8.83	210	1.32	210	0.31	210	7.97	210	0.342	210			1023.11949	210	47.1	210	167.41	210	61.0	210	198.10	210	6.23	210		999	7.541	300		999	8.459	210	8.793	330	13.8	14.0		-0.940518	-0.893017		
4/19/2023 6:30:00 PM	0.541	210	8.376	210	29.751	210	91.5	8.85	210	1.34	210	0.34	210	7.97	210	0.335	210			1023.10388	210	47.1	210	82.80	210	63.9	210	178.71	210	5.91	210		999	7.556	300		999	8.462	210	8.807	330	13.8	14.0		-0.939658	-0.892202		
4/19/2023 6:45:00 PM	0.539	210	8.639	210	29.523	210	97.8	9.42	210	3.28	210	0.34	210	8.04	210	0.312	210			1022.88765	210	46.7	210	35.67	210	64.5	210	170.02	210	5.37	210		999	7.602	300		999	8.621	210	8.846	330	13.8	14.0		-0.937057	-0.889723		
4/19/2023 7:00:00 PM	0.546	210	8.555	210	29.552	210	100.4	9.69	210	2.73	210	0.33	210	8.05	210	0.314	210			1022.92259	210	46.5	210	10.57	210	65.7	210	174.86	210	5.98	210		999	7.662	300		999	8.623	210	8.907	330	13.8	13.1		-0.933720	-0.886294		
4/19/2023 7:15:00 PM	0.533	210	8.547	210	29.543	210	99.8	9.63	210	2.96	210	0.34	210	8.05	210	0.322	210			1022.91662	210	46.4	210	1.75	210	65.2	210	172.88	210	6.32	210		999	7.561	300		999	8.610	210	8.806	330	13.8	13.0		-0.939372	-0.891954		
4/19/2023 7:30:00 PM	0.551	210	8.548	210	29.489	210	100.9	9.74	210	3.06	210	0.31	210	8.05	210	0.311	210			1022.87402	210	46.5	210	0.23	330	67.0	210	170.74	210	5.57	210		999	7.629	300		999	8.639	210	8.873	330	13.8	13.0		-0.935513	-0.888152		
4/19/2023 7:45:00 PM	0.562	210	8.565	210	29.511	210	101.2	9.77	210	2.89	210	0.32	210	8.05	210	0.305	210			1022.88940	210	46.4	210	0.17	330	67.6	210	181.82	210	5.37	210		999	7.693	300		999	8.648	210	8.936	330	13.8	12.9		-0.931954	-0.884621		
4/19/2023 8:00:00 PM	0.576	210	8.546	210	29.514	210	100.1	9.66	210	2.73	210	0.31	210	8.05	210	0.318	210			1022.89387	210	46.0	210	0.17	330	68.6	210	178.57	210	5.61	210		999	7.722	300		999	8.620	210	8.966	330	13.8	12.9		-0.930344	-0.882978		
4/19/2023 8:15:00 PM	0.576	210	8.498	210	29.545	210	99.1	9.58	210	2.67	210	0.31	210	8.04	210	0.323	210			1022.92488	210	46.0	210	0.17	330	69.3	210	185.32	210	6.10	210		999	7.696	300		999	8.593	210	8.940	330	13.8	12.9		-0.931807	-0.884471		
4/19/2023 8:30:00 PM	0.571	210	8.455	210	29.580	210	97.3	9.41	210	2.44	210	0.31	210	8.02	210	0.327	210			1022.95856	210	45.8	210	0.17	330	70.7	210	176.29	210	5.40	210		999	7.707	300		999	8.561	210	8.953	330	13.8	12.8		-0.931201	-0.883809		
4/19/2023 8:45:00 PM	0.563	210	8.471	210	29.551	210	97.8	9.45	210	2.52	210	0.31	210	8.03	210	0.318	210			1022.93365	210	45.8	210	0.17	330	70.9	210	194.09	210	4.86	210		999	7.689	300		999	8.560	210	8.934	330	13.8	12.9		-0.932213	-0.884871		
4/19/2023 9:00:00 PM	0.600	210	8.445	210	29.561	210	97.3	9.42	210	2.39	210	0.31	210	8.02	210	0.323	210			1022.94523	210	45.6	210	0.17	330	72.4	210	185.86	210	5.22	210		999	7.634	300		999	8.535	210	8.880	330	13.8	12.8		-0.935294	-0.887924		
4/19/2023 9:15:00 PM	0.560	210	8.466	210	29.522	210	98.1	9.49	210	2.66	210	0.30	210	8.04	210	0.320	210			1022.91148	210	45.5	210	0.17	330	70.9	210	189.38	210	5.34	210		999	7.609	300		999	8.541	210	8.854	330	13.8	12.8		-0.936669	-0.889319		
4/19/2023 9:30:00 PM	0.575	210	8.435	210	29.571	210	97.5	9.44	210	2.27	210	0.31	210	8.02	210	0.318	210			1022.95434	210	45.3	210	0.17	330	72.4	210	183.50	210	4.97	210		999	7.576	300		999	8.535	210	8.823	330	13.8	12.8		-0.938524	-0.891097		
4/19/2023 9:45:00 PM	0.567	210	8.402	210	29.588	210	96.4	9.33	210	2.34	210	0.31	210	8.02	210	0.331	210			1022.97253	210	45.1	210	0.17	330	72.7	210	178.09	210	5.02	210		999	7.573	300		999	8.503	210	8.821	330	13.8	12.8		-0.938693	-0.891267		
4/19/2023 10:00:00 PM	0.576	210	8.411	210	29.567	210	96.5	9.34	210	2.28	210	0.31	210	8.02	210	0.324	210			1022.95474	210	44.9	210	0.17	330	73.3	210	168.86	210	6.55	210		999	7.580	300		999	8.481	210	8.828	330	13.8	12.8		-0.938315	-0.890857		
4/19/2023 10:15:00 PM	0.579	210	8.444	210	29.578	210	97.0	9.38	210	2.22	210	0.31	210	8.02	210	0.332	210			1022.95862	210	44.7	210	0.17	330	72.6	210	170.68	210	6.18	210		999	7.611	300		999	8.511	210	8.859	330	13.8	12.8		-0.936602	-0.889142		
4/19/2023 10:30:00 PM	0.564	210	8.444	210	29.558	210	97.5	9.43	210	2.55	210	0.33	210	8.03	210	0.313	210			1022.94344	210	44.4	210	0.17	330	71.7	210	172.33	210	6.69	210		999	7.660	300		999	8.519	210	8.908	330	13.8	12.8		-0.933829	-0.886356		
4/19/2023 10:45:00 PM	0.598	210	8.418	210	29.600	210	96.7	9.36	210	2.25	210	0.32	210	8.02	210	0.328	210			1022.97941	210	44.4	210	0.17	330	72.2	210	170.74	210	6.34	210		999	7.668	300		999	8.501	210	8.917	330	13.8	12.8		-0.933416	-0.885936		
4/19/2023 11:00:00 PM	0.560	210	8.435	210	29.546	210	97.2	9.41	210	2.72	210	0.32	210	8.03	210	0.314	210			1022.93462	210	44.4	210	0.17	330	74.7	210	174.72	210	5.94	210		999	7.626	300		999	8.499	210	8.875	330	13.8	12.8		-0.935727	-0.888234		
4/19/2023 11:15:00 PM	0.572	210	8.438	210	29.561	210	97.7	9.45	210	2.65	210	0.31	210	8.03	210	0.318	210			1022.94664	210	44.2	210	0.17	330	74.1	210	172.10	210	5.92	210		999	7.641	300		999	8.509	210	8.889	330	13.8	12.8		-0.934926	-0.887416		
4/19/2023 11:30:00 PM	0.580	210	8.426	210	29.532	210	97.8	9.46	210	2.79	210	0.30	210	8.03	210	0.326	210			1022.92524	210	44.0	210	0.17	330	74.0	210	164.41	210	5.77	210		999	7.605	300		999	8.508	210	8.853	330	13.8	12.8		-0.936933	-0.889400		
4/19/2023 11:45:00 PM	0.558	210	8.438	210	29.526	210	98.2	9.51	210	3.11	210	0.28	210	8.03	210	0.326	210			1022.91847	210	44.0	210	0.17	330	74.1	210	157.93	210	5.50	210		999	7.553	300		999	8.505	210	8.801	330	13.8	12.8		-0.939830	-0.892309		
4/20/2023 12:00:00 AM	0.561	210	8.422	210	29.548	210	98.1	9.50	210	2.88	210	0.31	210	8.03	210	0.333	210			1022.93846	210	43.8	210	0.17	330	74.3	210	163.15	210	5.12	210		999	7.549	300		999	8.506	210	8.798	330	13.8	12.8		-0.940026	-0.892501		
4/20/2023 12:15:00 AM	0.598	210	8.406	210	29.562	210	97.4	9.43	210	2.75	210	0.30	210	8.02	210	0.333	210			1022.95196	210	43.7	210	0.17	330	74.2	210	160.45	210	4.76	210		999	7.539	300		999	8.494	210	8.789	330	13.8	12.7		-0.940599	-0.893036		
4/20/2023 12:30:00 AM	0.567	210	8.411	210	29.586	210	96.6	9.35	210	2.54	210	0.29	210	8.02	210	0.314	210			1022.96963	210	43.7	210	0.17	330	74.6	210	165.79	210	5.25	210		999	7.499	300		999	8.489	210	8.750	330	13.8	12.7		-0.942832	-0.895261		
4/20/2023 12:45:00 AM	0.593	210	8.399	210	29.593	210	95.8	9.28	210	2.19	210	0.29	210	8.01	210	0.332	210			1022.97652	210	43.1	210	0.17	330	74.5	210	136.41	210	3.75	210		999	7.499	300		999	8.487	210	8.750	330	13.8	12.7		-0.942855	-0.895267		
4/20/2023 1:00:00 AM	0.576	210	8.401	210	29.599	210	95.7	9.26	210	2.30	210	0.29	210	8.01	210	0.340	210			1022.98163	210	42.9	210	0.17	330	74.8	210	130.21	210	2.81	210		999	7.499	300		999	8.478	210	8.750	330	13.8	12.7		-0.942859	-0.895261		
4/20/2023 1:15:00 AM	0.582	210	8.401	210	29.603	210	95.7	9.26	210	2.55	210	0.30	210	8.01	210	0.329	210			1022.98408	210	42.9	210	0.17	330	74.9	210	141.31	210	3.11	210		999	7.447	300		999	8.470	210	8.698	330	13.8	12.7		-0.945737	-0.898173		
4/20/2023 1:30:00 AM	0.575	210	8.392	210	29.602	210	95.6	9.25	210	2.73	210	0.31	210	8.01	210	0.332	210			1022.98447	210	42.9	210	0.17	330	75.6	210	136.09	210	2.75	210		999	7.433	300		999	8.470	210	8.684	330	13.8	12.7		-0.946510	-0.898947		
4/20/2023 1:45:00 AM	0.571	210	8.372	210	29.599	210	95.6	9.26	210	2.55	210	0.29	210	8.01	210	0.328	210			1022.98532	210	43.5	210	0.17	330	76.6	210	163.67	210	3.97	210		999	7.436	300		999	8.459	210	8.686	330	13.8	12.7		-0.946358	-0.898844		
4/20/2023 2:00:00 AM	0.589	210	8.390	210	29.604	210	95.7	9.27	210	2.37	210	0.37	210	8.01	210	0.334	210			1022.98687	210	42.8	210	0.17	330	76.3	210	141.88	210	2.64	210		999	7.473	300		999	8.456	210	8.724	330	13.8	12.7		-0.944312	-0.896731		
4/20/2023 2:15:00 AM	0.592	210	8.378	210	29.611	210	95.1	9.21	210	2.26	210	0.30	210	8.00	210	0.338	210			1022.99432	210	42.6	210	0.17	330	76.6	210	133.81	210	2.04	210		999	7.555	300		999	8.456	210	8.805	330	13.8	12.7		-0.939737	-0.892208		
4/20/2023 2:30:00 AM	0.574	210	8.371	210	29.614	210	95.3	9.23	210	2.03	210	0.30	210	8.01	210	0.344	210			1022.99759	210	42.4	210	0.17	330	77.2	210	138.02	210	2.27	210		999	7.598	300		999	8.450	210	8.849	330	13.8	12.7		-0.937340	-0.889787		
4/20/2023 2:45:00 AM	0.587	210	8.356	210	29.619	210	95.2	9.22	210	1.97	210	0.29	210	8.00	210	0.325	210			1023.00343	210	42.6	210	0.17	330	78.1	210	144.99	210	2.64	210		999	7.573	300		999	8.440	210	8.824	330	13.8	12.7		-0.938712	-0.891164		
4/20/2023 3:00:00 AM	0.570	210	8.341	210	29.623	210	94.8	9.19	210	1.79	210	0.29	210	8.00	210	0.329	210			1023.00857	210	42.9	210	0.17	330	77.5	210	176.89	210	3.59	210		999	7.474	300		999	8.425	210	8.726	330	13.8	12.7		-0.944243	-0.896690		
4/20/2023 3:15:00 AM	0.556	210	8.343	210	29.649	210	94.4	9.14	210	1.79	210	0.29	210	7.99	210	0.325	210			1023.02862	210	42.9	210	0.17	330	76.3	210	182.78	210	3.88	210		999	7.479	300		999	8.418	210	8.730	330	13.8	12.7		-0.943989	-0.896463		
4/20/2023 3:30:00 AM	0.565	210	8.341	210	29.677	210	93.3	9.04	210	1.78	210	0.30	210	7.99	210	0.334	210			1023.05060	210	43.1	210	0.17	330	75.7	210	135.26	210	2.94	210		999	7.447	300		999	8.420	210	8.698	330	13.8	12.8		-0.945779	-0.898272		
4/20/2023 3:45:00 AM	0.584	210	8.346	210	29.623	210	93.9	9.10	210	1.97	210	0.29	210	8.00	210	0.331	210			1023.00792	210	42.8	210	0.17	330	76.4	210	149.55	210	2.54	210		999	7.428	300		999	8.417	210	8.679	330	13.8	12.6		-0.946805	-0.899296		
4/20/2023 4:00:00 AM	0.573	210	8.331	210	29.690	210	93.1	9.03	210	1.62	210	0.30	210	7.98	210	0.331	210			1023.06213	210	42.9	210	0.17	330	77.2	210	150.01	210	2.13	210		999	7.445	300		999	8.410	210	8.698	330	13.8	12.6		-0.945898	-0.898328		
4/20/2023 4:15:00 AM	0.591	210	8.332	210	29.647	210	92.9	9.00	210	1.92	210	0.30	210	7.99	210	0.338	210			1023.02834	210	42.9	210	0.17	330	78.4	210	157.71	210	2.28	210		999	7.428	300		999	8.400	210	8.680	330	13.8	12.6		-0.946814	-0.899291		
4/20/2023 4:30:00 AM	0.583	210	8.309	210	29.670	210	92.9	9.00	210	1.58	210	0.28	210	7.98	210	0.344	210			1023.05006	210	42.8	210	0.17	330	77.4	210	155.36	210	2.27	210		999	7.415	300		999	8.398	210	8.667	330	13.8	12.6		-0.947565	-0.900020		
4/20/2023 4:45:00 AM	0.587	210	8.293	210	29.641	210	93.0	9.02	210	1.84	210	0.28	210	7.99	210	0.327	210			1023.02921	210	42.6	210	0.27	330	77.9	210	151.03	210	1.67	210		999	7.405	300		999	8.374	210	8.657	330	13.8	12.7		-0.948133	-0.900612		
4/20/2023 5:00:00 AM	0.584	210	8.244	210	29.640	210	93.6	9.09	210	2.07	210	0.28	210	7.99	210	0.346	210			1023.03581	210	42.2	210	1.97	210	76.8	210	127.31	210	1.58	210		999	7.387	300		999	8.362	210	8.639	330	13.8	12.6		-0.949122	-0.901586		
4/20/2023 5:15:00 AM	0.584	210	8.233	210	29.634	210	94.1	9.14	210	1.92	210	0.26	210	7.99	210	0.326	210			1023.03220	210	42.0	210	12.06	210	72.6	210	147.09	210	2.89	210		999	7.420	300		999	8.347	210	8.672	330	13.8	12.6		-0.947267	-0.899756		
4/20/2023 5:30:00 AM	0.581	210	8.267	210	29.627	210	94.3	9.16	210	1.84	210	0.28	210	8.00	210	0.328	210			1023.02257	210	42.6	210	20.25	210	69.2	210	152.05	210	2.08	210		999	7.499	300		999	8.347	210	8.752	330	13.8	12.7		-0.942863	-0.895310		
4/20/2023 5:45:00 AM	0.567	210	8.237	210	29.629	210	93.7	9.10	210	1.82	210	0.28	210	8.00	210	0.327	210			1023.02841	210	42.6	210	40.65	210	67.5	210	140.62	210	2.63	210		999	7.536	300		999	8.338	210	8.788	330	13.8	12.6		-0.940832	-0.893312		
4/20/2023 6:00:00 AM	0.565	210	8.259	210	29.717	210	93.0	9.02	210	1.41	210	0.32	210	7.98	210	0.331	210			1023.09360	210	42.9	210	62.83	210	68.3	210	158.54	210	1.85	210		999	7.525	300		999	8.330	210	8.778	330	13.8	12.7		-0.941437	-0.893915		
4/20/2023 6:15:00 AM	0.574	210	8.255	210	29.776	210	90.7	8.80	210	1.10	210	0.33	210	7.96	210	0.333	210			1023.14077	210	43.3	210	100.13	210	69.4	210	157.81	210	3.57	210		999	7.547	300		999	8.337	210	8.801	330	13.8	12.7		-0.940195	-0.892701		
4/20/2023 6:30:00 AM	0.573	210	8.281	210	29.715	210	90.8	8.81	210	1.47	210	0.32	210	7.97	210	0.338	210			1023.08924	210	42.9	210	139.39	210	70.3	210	139.90	210	2.20	210		999	7.527	300		999	8.356	210	8.779	330	13.8	12.8		-0.941320	-0.893861		
4/20/2023 6:45:00 AM	0.592	210	8.425	210	29.541	210	96.8	9.37	210	2.94	210	0.33	210	8.03	210	0.319	210			1022.93214	210	43.3	210	178.15	210	71.4	210	157.50	210	2.44	210		999	7.639	300		999	8.436	210	8.886	330	13.8	12.8		-0.935040	-0.887643		
4/20/2023 7:00:00 AM	0.596	210	8.422	210	29.527	210	100.0	9.68	210	2.67	210	0.32	210	8.04	210	0.320	210			1022.92209	210	43.3	210	223.85	210	71.9	210	172.69	210	3.54	210		999	7.708	300		999	8.471	210	8.955	330	13.8	12.9		-0.931171	-0.883786		
4/20/2023 7:15:00 AM	0.581	210	8.460	210	29.492	210	100.9	9.76	210	2.62	210	0.31	210	8.06	210	0.299	210			1022.88912	210	43.3	210	299.43	210	71.7	210	162.30	210	3.91	210		999	7.749	300		999	8.509	210	8.995	330	13.8	13.1		-0.928861	-0.881440		
4/20/2023 7:30:00 AM	0.584	210	8.480	210	29.472	210	101.3	9.79	210	2.37	210	0.31	210	8.06	210	0.314	210			1022.87055	210	43.7	210	346.64	210	71.2	210	167.20	210	2.63	210		999	7.754	300		999	8.516	210	8.999	330	13.8	13.2		-0.928577	-0.881194		
4/20/2023 7:45:00 AM	0.596	210	8.498	210	29.474	210	100.7	9.73	210	2.54	210	0.29	210	8.06	210	0.310	210			1022.86956	210	44.0	210	319.92	210	71.2	210	184.17	210	3.79	210		999	7.749	300		999	8.541	210	8.994	330	13.8	13.3		-0.928864	-0.881481		
4/20/2023 8:00:00 AM	0.598	210	8.494	210	29.484	210	101.1	9.77	210	2.19	210	0.29	210	8.06	210	0.320	210			1022.87807	210	43.7	210	350.85	210	71.0	210	170.57	210	3.71	210		999	7.729	300		999	8.550	210	8.973	330	13.8	13.5		-0.929993	-0.882630		
4/20/2023 8:15:00 AM	0.574	210	8.472	210	29.542	210	99.5	9.62	210	1.91	210	0.30	210	8.04	210	0.321	210			1022.92636	210	43.8	210	401.52	210	70.0	210	169.02	210	4.15	210		999	7.701	300		999	8.540	210	8.947	330	13.8	13.6		-0.931525	-0.884148		
4/20/2023 8:30:00 AM	0.582	210	8.486	210	29.539	210	99.5	9.61	210	2.03	210	0.31	210	8.04	210	0.312	210			1022.92195	210	44.2	210	402.81	210	69.1	210	168.16	210	4.02	210		999	7.631	300		999	8.545	210	8.876	330	13.8	13.6		-0.935444	-0.888090		
4/20/2023 8:45:00 AM	0.567	210	8.443	210	29.598	210	98.0	9.48	210	1.64	210	0.31	210	8.03	210	0.322	210			1022.97451	210	44.6	210	418.65	210	69.6	210	188.32	210	3.86	210		999	7.637	300		999	8.540	210	8.884	330	13.8	13.8		-0.935132	-0.887726		
4/20/2023 9:00:00 AM	0.567	210	8.415	210	29.624	210	96.4	9.32	210	1.76	210	0.33	210	8.01	210	0.329	210			1022.99928	210	44.7	210	322.99	210	66.7	210	184.06	210	4.23	210		999	7.594	300		999	8.508	210	8.842	330	13.8	13.7		-0.937509	-0.890107		
4/20/2023 9:15:00 AM	0.575	210	8.413	210	29.627	210	95.8	9.27	210	2.00	210	0.31	210	8.01	210	0.325	210			1023.00142	210	45.1	210	283.40	210	65.2	210	181.16	210	3.53	210		999	7.491	300		999	8.491	210	8.740	330	13.8	13.7		-0.943278	-0.895848		
4/20/2023 9:30:00 AM	0.566	210	8.406	210	29.641	210	95.7	9.26	210	1.84	210	0.32	210	8.01	210	0.321	210			1023.01377	210	45.1	210	329.95	210	65.1	210	182.59	210	3.99	210		999	7.447	300		999	8.491	210	8.695	330	13.8	13.7		-0.945743	-0.898335		
4/20/2023 9:45:00 AM	0.573	210	8.416	210	29.639	210	95.7	9.26	210	1.46	210	0.31	210	8.01	210	0.337	210			1023.01037	210	45.1	210	498.52	210	65.2	210	194.06	210	4.22	210		999	7.429	300		999	8.492	210	8.678	330	13.8	13.9		-0.946767	-0.899311		
4/20/2023 10:00:00 AM	0.566	210	8.411	210	29.646	210	95.7	9.26	210	1.61	210	0.32	210	8.01	210	0.328	210			1023.01648	210	45.5	210	421.88	210	63.1	210	198.68	210	4.54	210		999	7.361	300		999	8.488	210	8.610	330	13.8	13.9		-0.950565	-0.903110		
4/20/2023 10:15:00 AM	0.554	210	8.412	210	29.651	210	95.4	9.23	210	1.77	210	0.31	210	8.00	210	0.330	210			1023.02069	210	45.6	210	350.38	210	63.9	210	162.42	210	3.11	210		999	7.305	300		999	8.484	210	8.555	330	13.8	14.0		-0.953664	-0.906189		
4/20/2023 10:30:00 AM	0.575	210	8.411	210	29.647	210	95.5	9.24	210	1.69	210	0.29	210	8.00	210	0.324	210			1023.01730	210	45.8	210	350.49	210	63.7	210	179.06	210	3.60	210		999	7.280	300		999	8.476	210	8.530	330	13.8	14.1		-0.955074	-0.907588		
4/20/2023 10:45:00 AM	0.562	210	8.421	210	29.646	210	95.8	9.26	210	1.82	210	0.30	210	8.01	210	0.336	210			1023.01540	210	46.0	210	367.78	210	59.9	210	180.34	210	4.46	210		999	7.276	300		999	8.492	210	8.526	330	13.8	14.6		-0.955301	-0.907789		
4/20/2023 11:00:00 AM	0.573	210	8.405	210	29.656	210	95.7	9.26	210	1.72	210	0.30	210	8.00	210	0.329	210			1023.02526	210	46.2	210	372.56	210	61.7	210	170.98	210	3.99	210		999	7.238	300		999	8.483	210	8.489	210	13.8	14.5		-0.957412	-0.909912		
4/20/2023 11:15:00 AM	0.573	210	8.402	210	29.663	210	95.3	9.22	210	1.46	210	0.28	210	8.00	210	0.322	210			1023.03133	210	46.7	210	501.27	210	61.4	210	180.16	210	5.19	210		999	7.251	300		999	8.475	210	8.501	330	13.8	14.6		-0.956695	-0.909217		
4/20/2023 11:30:00 AM	0.566	210	8.367	210	29.688	210	94.4	9.14	210	1.18	210	0.30	210	8.00	210	0.332	210			1023.05598	210	47.1	210	557.79	210	58.1	210	162.25	210	5.67	210		999	7.318	300		999	8.462	210	8.570	330	13.8	14.6		-0.952944	-0.905441		
4/20/2023 11:45:00 AM	0.550	210	8.357	210	29.692	210	93.8	9.09	210	1.40	210	0.32	210	7.99	210	0.330	210			1023.06019	210	47.3	210	449.38	210	63.3	210	179.84	210	8.22	210		999	7.415	300		999	8.441	210	8.666	330	13.8	14.5		-0.947531	-0.900078		
4/20/2023 12:00:00 PM	0.581	210	8.363	210	29.684	210	94.2	9.12	210	1.35	210	0.32	210	8.00	210	0.333	210			1023.05334	210	46.5	210	425.51	210	66.4	210	164.17	210	7.22	210		999	7.520	300		999	8.441	210	8.771	330	13.8	14.5		-0.941652	-0.894215		
4/20/2023 12:15:00 PM	0.564	210	8.344	210	29.699	210	94.1	9.12	210	1.29	210	0.33	210	7.99	210	0.326	210			1023.06744	210	46.4	210	488.93	210	67.6	210	175.61	210	7.96	210		999	7.587	300		999	8.434	210	8.837	330	13.8	14.5		-0.937945	-0.890556		
4/20/2023 12:30:00 PM	0.562	210	8.372	210	29.679	210	94.0	9.10	210	1.25	210	0.33	210	8.00	210	0.304	210			1023.04770	210	46.7	210	497.87	210	69.5	210	160.23	210	7.43	210		999	7.619	300		999	8.438	210	8.868	330	13.8	14.5		-0.936149	-0.888777		
4/20/2023 12:45:00 PM	0.558	210	8.363	210	29.692	210	94.3	9.13	210	1.32	210	0.32	210	8.00	210	0.322	210			1023.05932	210	46.7	210	447.39	210	69.4	210	162.69	210	7.09	210		999	7.674	300		999	8.441	210	8.921	330	13.8	14.5		-0.933052	-0.885801		
4/20/2023 1:00:00 PM	0.509	210	8.321	210	29.727	210	92.7	8.98	210	0.99	210	0.34	210	7.98	210	0.345	210			1023.09277	210	46.7	210	493.03	210	70.4	210	170.40	210	7.47	210		999	7.709	300		999	8.416	210	8.958	330	13.8	14.5		-0.931122	-0.883832		
4/20/2023 1:15:00 PM	0.517	210	8.299	210	29.745	210	91.3	8.85	210	1.00	210	0.35	210	7.97	210	0.336	210			1023.10975	210	46.9	210	464.02	210	69.6	210	173.93	210	8.90	210		999	7.702	300		999	8.391	210	8.951	330	13.8	14.1		-0.931515	-0.884259		
